,Unnamed: 0,Unnamed: 0.1,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western,FILM_CPI,BWAY_CPI,FILM_budget_adj,FILM_domestic_gross_adj,FILM_worldwide_gross_adj,BWAY_total_weekly_gross_adj,BWAY_average_weekly_gross_adj
99,118,21089,Cat on a Hot Tin Roof,144.0,"['Jessica Lange', 'Tommy Lee Jones', 'Rip Torn']",['Jack Hofsiss'],American Playhouse: Cat on a Hot Tin Roof,0.0,"['Drama', 'Horror']",15907749.232110087,38983419.00552234,73532227.28215717,0,1984-08-19,tt0051459,Cat on a Hot Tin Roof,108,Drama,39989696.0,46876781.0,503,98,1990-03-18,519346.70129870134,69.71324675324678,0.8360740259740262,166.0625,1138.4025974025974,1984-01-01,0.0,Drama,Horror,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,105.0,128.9,151502.37363914368,371270.65719545085,700306.926496735,310238.1380915438,4029.0667284616084
100,119,25237,Catch Me If You Can,141.0,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken']",['Steven Spielberg'],Catch Me If You Can,2.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0001448/', 'name: Jessica Lange', '}', '{', '@type: Person', 'url: /name/nm0000169/', 'name: Tommy Lee Jones', '}', '{', '@type: Person', 'url: /name/nm0001800/', 'name: Rip Torn', '}', '{', '@type: Person', 'url: /name/nm0822535/', 'name: Kim Stanley', '}']",52000000.0,164615351.0,352114312.0,3,2002-12-25,tt0097029,Catch Me If You Can,106,"Action,Comedy,Drama",16863570.0,32615900.0,166,32,2011-03-13,648598.8461538461,69.52000000000001,0.8614384615384615,200.0,1422.0,2002-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.7,224.90599999999998,286186.0209135939,905973.3131535499,1937888.3434232252,74980.5251971935,2883.8663537382113
101,120,400,Cats,120.0,"['Elaine Paige', 'John Mills', 'Ken Page']",['David Mallet'],Cats,0.0,"['Biography', 'Crime', 'Drama']",30179709.26503012,42677173.66155233,187010873.60618603,0,1998-10-27,tt0173714,Cats,120,Musical,407831913.0,231695656.0,6969,16,1985-06-09,466626.9027459954,47.33935926773453,0.8475453089244848,97.70254957507082,1472.533180778032,1998-01-01,0.0,Biography,Crime,Drama,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,164.0,107.8,184022.61746969586,260226.66866800204,1140310.2049157685,3783227.3933209646,4328.635461465635
102,121,25372,Chaplin,123.0,"['Rudranil Ghosh', 'Soham Maitra', 'Srijit Mukherji']",['Anindya Bandopadhyay'],Not found,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0656704/', 'name: Elaine Paige', '}', '{', '@type: Person', 'url: /name/nm0590055/', 'name: John Mills', '}', '{', '@type: Person', 'url: /name/nm0656238/', 'name: Ken Page', '}', '{', '@type: Person', 'url: /name/nm0285859/', 'name: Rosemarie Ford', '}']",15106105.617124753,35179235.479347385,61458244.37494157,0,2011-08-26,tt0103939,Chaplin,143,"Biography,Comedy,Drama",8518390.0,19379504.0,135,24,2012-08-26,425919.5,72.1605,0.70998,193.5,1045.0,2011-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.889,231.407,66579.27716691753,155050.4232437332,270873.61826682463,36811.28920041312,1840.5644600206563
103,122,85,Charlie and the Chocolate Factory,115.0,"['Johnny Depp', 'Freddie Highmore', 'David Kelly']",['Tim Burton'],Charlie and the Chocolate Factory: The IMAX Experience,1.0,"['actor:', '{', '@type: Person', 'url: /name/nm2754475/', 'name: Rudranil Ghosh', '}', '{', '@type: Person', 'url: /name/nm4589253/', 'name: Soham Maitra', '}', '{', '@type: Person', 'url: /name/nm3797575/', 'name: Srijit Mukherji', '}', '{', '@type: Person', 'url: /name/nm4433883/', 'name: Mir Afsar Ali', '}']",150000000.0,206459076.0,474968763.0,2,2005-07-15,tt0367594,Charlie and the Chocolate Factory,115,"Adventure,Comedy,Family",43679420.00000001,57710896.0,305,27,2017-04-02,1039986.1904761906,99.09571428571432,0.8792142857142858,233.0,1496.0,2005-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4,251.372,763747.4541751527,1051217.2912423625,2418374.5570264766,173764.06282322615,4137.239591029194
104,123,25474,Chess,105.10838493947884,"['Dileep', 'Bhavana', 'Vijayaraghavan']",['Raj Babu'],Not found,0.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",15533911.936139574,30053490.753726706,56561162.97027129,0,2006-07-07,tt0842001,Chess,\N,"Action,Comedy,Crime",3806343.0,0.0,68,17,1988-04-17,346031.1818181818,37.85818181818182,0.8423363636363635,,1406.0,2006-01-01,0.0,Adventure,Comedy,Family,Fantasy,Musical,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,203.9,117.5,76183.97222236182,147393.28471665867,277396.58151187486,32394.4085106383,2944.9462282398454
105,125,24794,Children of a Lesser God,119.0,"['William Hurt', 'Marlee Matlin', 'Piper Laurie']",['Randa Haines'],Children of a Lesser God,0.0,['Not found'],10500000.0,31853080.0,31853080.0,4,1986-10-31,tt0090830,Children of a Lesser God,119,"Drama,Romance",3424262.3,9568914.0,54,23,2018-03-25,342426.23,54.737,0.8113199999999999,247.0,1004.0,1986-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.4,256.487,95108.6956521739,288524.27536231885,288524.27536231885,13350.627127300797,1335.0627127300797
106,126,21092,China Doll,99.0,"['Victor Mature', 'Li Hua Li', 'Ward Bond']",['Frank Borzage'],Frank Borzage's China Doll,0.0,"['Drama', 'Romance']",15523316.258054532,32874444.366360985,60951847.19012176,0,1958-12-03,tt0051476,China Doll,99,"Drama,Romance,War",12019886.739999998,13300306.0,48,40,2015-10-25,858563.3385714284,143.63571428571427,0.8751642857142857,328.57142857142856,1069.0,1958-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,29.0,244.24099999999999,535286.7675191218,1133601.5298745167,2101787.83414213,49213.22275948755,3515.2301971062534
107,127,25588,Chinese Coffee,99.0,"['Al Pacino', 'Jerry Orbach', 'Susan Floyd']",['Al Pacino'],Chinese Coffee,0.0,"['Drama', 'Romance', 'War']",15396898.854190623,30390871.062078714,56062620.21517552,4,2000-09-02,tt0118852,Chinese Coffee,99,Drama,1395575.0,0.0,30,29,1992-05-31,139557.5,41.236000000000004,0.9488,,604.0,2000-01-01,4.0,Drama,Romance,War,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,174.0,140.2,88487.92444937139,174660.17851769377,322198.9667538823,9954.172610556348,995.4172610556349
108,129,403,Chitty Chitty Bang Bang,144.0,"['Dick Van Dyke', 'Sally Ann Howes', 'Lionel Jeffries']",['Ken Hughes'],Chitty Chitty Bang Bang,1.0,"['creator:', '{', '@type: Person', 'url: /name/nm0139831/', 'name: Peter Carr', '}', '{', '@type: Person', 'url: /name/nm6100517/', 'name: Karen Mann', '}', '{', '@type: Person', 'url: /name/nm5933418/', 'name: David Jack Smith', '}', '{', '@type: Organization', 'url: /company/co0446059/', '}']",10000000.0,17508873.120751277,398.0,1,1968-12-18,tt0062803,Chitty Chitty Bang Bang,144,"Adventure,Family,Fantasy",27509505.0,48791929.0,285,34,2005-03-27,670963.5365853659,63.85853658536585,0.7459731707317072,115.8841463414634,1806.9268292682927,1968-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,194.6,280898.8764044944,491822.27867278864,11.179775280898877,141364.3627954779,3447.9112876945833
109,130,1269,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],Cinderella,1.0,"['Adventure', 'Family', 'Fantasy', 'Musical']",95000000.0,201151353.0,542351353.0,2,2015-03-13,tt0003772,Cinderella,52,"Drama,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Adventure,Family,Fantasy,Musical,,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,241.34599999999998,232.166,393625.74892478023,833456.336545872,2247194.2895262404,379756.811936287,3723.105999375363
110,131,24252,City of Angels,114.0,"['Nicolas Cage', 'Meg Ryan', 'Andre Braugher']",['Brad Silberling'],City of Angels,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",55000000.0,78685114.0,198685114.0,3,1998-04-10,tt0120632,City of Angels,114,"Drama,Fantasy,Romance",45328992.0,0.0,879,24,1989-11-26,401141.5221238937,44.43132743362832,0.914910619469027,,1226.424778761062,1998-01-01,3.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,162.8,126.1,337837.8378378378,483323.796068796,1220424.5331695331,359468.61221252976,3181.138161172829
111,132,26684,Closer,104.0,"['Natalie Portman', 'Jude Law', 'Clive Owen']",['Mike Nichols'],Closer,2.0,"['Drama', 'Fantasy', 'Romance']",27000000.0,33987757.0,115505027.0,4,2004-12-03,tt0376541,Closer,104,"Drama,Romance",5318897.0,9769404.0,172,17,1999-03-14,221620.70833333328,39.74333333333333,0.6898750000000002,60.0,1009.0,2004-01-01,4.0,Drama,Fantasy,Romance,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,190.7,166.2,141583.63922391192,178226.3083377032,605689.7063450447,32002.990373044526,1333.4579322101883
112,133,26580,Collected Stories,104.54855630099549,"['Linda Lavin', 'Samantha Mathis']",['Gilbert Cates'],Not found,0.0,"['Drama', 'Romance']",15233278.07987068,31736040.37798233,56960551.00760683,0,2002-01-16,tt0308125,Collected Stories,\N,Drama,1348639.0,4484114.0,54,22,2010-04-11,134863.9,42.38,0.6479400000000001,,650.0,2002-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,177.8,218.178,85676.47963931765,178492.91551171162,320363.05403603386,6181.370257312837,618.1370257312836
113,134,20656,"Come Back, Little Sheba",120.0,"['Laurence Olivier', 'Joanne Woodward', 'Carrie Fisher']",['Silvio Narizzano'],"Gyere vissza, kicsi Shéba!",0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0492089/', 'name: Linda Lavin', '}', '{', '@type: Person', 'url: /name/nm0000526/', 'name: Samantha Mathis', '}']",15259171.148166355,31754861.65674794,57185638.18093415,0,1977-12-31,tt0044509,"Come Back, Little Sheba",99,"Drama,Romance",2052427.0,4877100.0,58,27,2008-01-06,186584.27272727274,54.37181818181818,0.6727090909090909,94.6818181818182,650.0,1977-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,211.69299999999998,244146.73837066168,508077.78650796704,914970.2108949465,9695.29932496587,881.3908477241702
114,136,5318,Company,145.0,"['Neil Patrick Harris', 'Patti LuPone', 'Martha Plimpton']",['Lonny Price'],Компания,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0611350/', 'name: Frank Muir', '}', '{', '@type: Person', 'url: /name/nm0043280/', 'name: Roger Avon', '}', '{', '@type: Person', 'url: /name/nm0001972/', 'name: Richard Briers', '}', '{', '@type: Person', 'url: /name/nm0138428/', 'name: Ian Carmichael', '}']",4172246.7854477987,15017173.716297187,102591.0,0,2014-03-15,tt0296574,Company,142,"Action,Crime,Drama",14844939.0,26320985.0,314,77,1995-09-03,302957.9387755102,61.52938775510204,0.7226122448979592,198.75,891.5102040816327,2014-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.072,153.7,17599.070263244073,63344.35832277615,432.7419518121077,96583.858165257,1971.0991462297345
115,137,24700,Contact,150.0,"['Jodie Foster', 'Matthew McConaughey', 'Tom Skerritt']",['Robert Zemeckis'],Contact,1.0,"['Comedy', 'Drama', 'Musical']",90000000.0,100920329.0,171120329.0,2,1997-07-11,tt0118884,Contact,150,"Drama,Mystery,Sci-Fi",60218526.0,85427075.0,1010,31,2000-03-05,459683.4045801527,63.72267175572518,0.8391045801526722,85.15267175572521,1067.0,1997-01-01,2.0,Comedy,Drama,Musical,,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,160.8,171.3,559701.4925373134,627613.9863184079,1064181.1504975124,351538.38879159366,2683.499151080868
116,139,26680,Copenhagen,98.0,"['Gethin Anthony', 'Frederikke Dahl Hansen', 'Sebastian Armesto']",['Mark Raso'],Copenhagen,0.0,"['Documentary', 'Biography', 'Family', 'History']",15253095.704472015,34972381.02191953,62238878.34820165,0,2014-10-03,tt0340057,Copenhagen,90,"Drama,History,War",11570839.0,20117568.0,326,21,2000-03-26,262973.61363636365,44.11045454545455,0.7056340909090908,65.11363636363636,1076.0,2014-01-01,0.0,Documentary,Biography,Family,History,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,239.458,171.3,63698.41769526186,146048.07950421172,259915.63592864573,67547.22124927028,1535.1641193015973
117,141,458,Cry-Baby,85.0,"['Johnny Depp', 'Ricki Lake', 'Amy Locane']",['John Waters'],Cry-Baby,0.0,['Not found'],11000000.0,8266343.0,8266343.0,3,1990-04-06,tt0099329,Cry-Baby,85,"Comedy,Musical",4077104.0,13626133.0,68,45,2008-03-16,271806.9333333333,34.24066666666667,0.6921333333333333,250.0,1592.6,1990-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2,214.82299999999998,85139.31888544893,63980.982972136226,63980.982972136226,18978.898907472667,1265.2599271648442
118,142,24649,Curtains,89.0,"['John Vernon', 'Samantha Eggar', 'Linda Thorson']",['Richard Ciupka'],Curtains,0.0,"['Comedy', 'Musical']",15203236.702166142,46053311.46453978,79423710.29930334,4,1983-03-04,tt0085385,Curtains,89,"Horror,Mystery,Thriller",43628368.0,72265691.0,511,26,2007-03-04,623262.4,72.37471428571428,0.7403642857142854,251.43571428571425,1381.3714285714286,1983-01-01,4.0,Comedy,Musical,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98.6,206.68599999999998,154191.0416041191,467072.1243868132,805514.3032383706,211085.25976602192,3015.50371094317
119,143,17167,Cymbeline,175.0,"['Richard Johnson', 'Michael Pennington', 'Claire Bloom']",['Elijah Moshinsky'],The Complete Dramatic Works of William Shakespeare: Cymbeline,0.0,"['Horror', 'Mystery', 'Thriller']",15200006.39465081,32256092.332115564,57533816.12394124,0,1982-12-20,tt0015721,Cymbeline,\N,\N,2080001.0,6569075.0,40,34,2007-11-04,208000.1,50.535,0.54057,88.5,1048.0,1982-01-01,0.0,Horror,Mystery,Thriller,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,97.8,210.03599999999997,155419.28828886308,329816.8950114066,588280.3284656568,9903.068997695635,990.3068997695634
120,144,26066,Cyrano,105.13062761540638,"['Gigi Proietti', 'Roberto Bisacco', 'Tullio Valli']","['Ennio Coltorti', 'Gigi Proietti']",Not found,0.0,"['Drama', 'Comedy']",15552624.85889652,30007412.147162754,56629252.75979626,0,1985-01-01,tt12889404,Cyrano,\N,"Drama,Musical",4135600.0,0.0,137,38,1993-10-24,187981.81818181818,32.60363636363637,0.5392909090909092,,1334.0,1985-01-01,0.0,Drama,Comedy,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105.5,145.8,147418.2451080239,284430.44689253793,536770.168339301,28364.883401920437,1289.3128819054743
121,145,8175,Cyrano de Bergerac,140.0,"['Plácido Domingo', 'Sondra Radvanovsky', 'Arturo Chacón-Cruz']",['Tiziano Mancini'],Alfano: Cyrano de Bergerac,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0698541/', 'name: Gigi Proietti', '}', '{', '@type: Person', 'url: /name/nm0083838/', 'name: Roberto Bisacco', '}', '{', '@type: Person', 'url: /name/nm0885125/', 'name: Tullio Valli', '}', '{', '@type: Person', 'url: /name/nm6677843/', 'name: Virgilio Zernitz', '}']",15350475.942574546,33795372.14682742,61107924.53333761,0,2008-03-08,tt0042367,Cyrano de Bergerac,113,"Adventure,Drama,Romance",10467439.0,15657486.0,108,53,2007-10-14,436143.29166666674,63.52124999999999,0.7552583333333333,250.0,950.9583333333336,2008-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.82299999999998,210.17700000000002,71456.38941162979,157317.28980056802,284457.08575589024,49802.97082934859,2075.123784556192
122,146,26739,Dames at Sea,60.0,"['Ann-Margret', 'Harvey Evans', 'Fred Gwynne']","['Martin Charnin', 'Walter C. Miller']",Not found,0.0,"['Drama', 'Musical', 'Romance']",15174092.811622273,32583611.17375177,57857446.79392149,0,1971-11-15,tt0476980,Dames at Sea,60,Musical,2416629.0,7824027.0,78,32,2015-09-27,172616.35714285713,57.63999999999999,0.6756714285714285,235.78571428571428,583.0,1971-01-01,0.0,Drama,Musical,Romance,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,41.1,243.768,369199.33848229377,792788.5930353228,1407723.766275462,9913.643300187063,708.1173785847901
123,147,5256,Damn Yankees,111.0,"['Tab Hunter', 'Gwen Verdon', 'Ray Walston']","['George Abbott', 'Stanley Donen']",Damn Yankees,1.0,"['actor:', '{', '@type: Person', 'url: /name/nm0000268/', 'name: Ann-Margret', '}', '{', '@type: Person', 'url: /name/nm0262823/', 'name: Harvey Evans', '}', '{', '@type: Person', 'url: /name/nm0001304/', 'name: Fred Gwynne', '}', '{', '@type: Person', 'url: /name/nm0575198/', 'name: Anne Meara', '}']",16904022.154938776,26679738.27476057,61546515.48571041,0,1959-03-06,tt0051516,Damn Yankees,111,"Comedy,Musical,Romance",27913661.0,0.0,534,18,1994-02-20,404545.8115942029,42.47376811594205,0.7462623188405797,67.5,1596.0,1959-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,147.2,582897.315687544,919990.9749917438,2122293.6374382903,189630.84918478262,2748.2731765910526
124,149,22535,Dance of the Vampires,91.0,"['Jack MacGowran', 'Roman Polanski', 'Alfie Bass']",['Roman Polanski'],"The Fearless Vampire Killers or: Pardon Me, But Your Teeth Are in My Neck",0.0,['nan'],2000000.0,19624702.790580504,19835969.763396434,0,1967-11-02,tt0061655,The Fearless Vampire Killers,108,"Comedy,Horror",9431254.0,12827496.0,56,61,2002-10-20,628750.2666666667,60.76200000000002,0.7992866666666666,143.33333333333334,1677.0,1967-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,181.3,58997.05014749263,578899.7873327582,585131.8514276234,52020.15444015444,3468.0102960102963
125,150,25978,Dancing at Lughnasa,95.0,"['Meryl Streep', 'Michael Gambon', 'Gerard McSorley']","[""Pat O'Connor""]",Dancing at Lughnasa,0.0,"['Comedy', 'Horror']",6187936.676777663,2287818.0,2287818.0,2,1998-11-13,tt0120643,Dancing at Lughnasa,95,"Drama,Romance",10017136.0,0.0,421,15,1991-10-13,182129.74545454548,31.31945454545456,0.6960545454545456,,1037.0,1998-01-01,2.0,Comedy,Horror,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.9,137.8,37754.342140193185,13958.62111043319,13958.62111043319,72693.2946298984,1321.696265998153
126,151,26578,Dangerous Games,104.86088052692403,"['Paola Anastasi', 'Salvatore Mayol', 'Filippo Vitale']",['Tony Paganelli'],Not found,0.0,"['Drama', 'Romance']",15325684.699037874,30566228.45157013,55803496.78782772,0,2018-01-01,tt12446714,Dangerous Games,\N,Thriller,142550.0,0.0,4,12,1989-10-15,71275.0,14.92,0.5154000000000001,,1160.0,2018-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,255.106,125.9,60075.751644562944,119817.75595858243,218746.31246551522,1132.2478157267672,566.1239078633836
127,152,23725,Death and the Maiden,105.33982882635605,"['Tom McCamus', 'Michelle Monteith', 'Jack Duffy']",['Laura Taler'],Not found,0.0,['nan'],15728627.337820927,29574024.53123641,57269664.30327813,0,2003-11-06,tt0109579,Death and the Maiden,103,"Drama,Mystery,Thriller",7232393.0,0.0,159,33,1992-02-23,301349.70833333326,37.96416666666666,0.9223999999999998,,1074.0,2003-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.3,139.3,85342.52489322261,160466.76359867828,310741.5317595124,51919.547738693465,2163.314489112227
128,153,20614,Death of a Salesman,175.0,"['Brian Dennehy', 'Elizabeth Franz', 'Ron Eldard']",['Kirk Browning'],Śmierć komiwojażera,0.0,"['Drama', 'Romance']",15796013.91042238,35943287.532208376,67871696.49548756,0,2000-01-09,tt0043458,Death of a Salesman,115,Drama,28059637.0,31099950.0,352,52,1999-01-24,501064.9464285714,70.09571428571428,0.9425125000000002,151.5625,1059.9642857142858,2000-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,169.8,164.5,93027.1726173285,211680.1385877996,399715.5270641199,170575.3009118541,3045.987516283109
129,154,26551,Democracy,104.00548156376992,"['Bruce Gordon', 'Queenie Thomas', ""Alice O'Brien""]",['Sidney Morgan'],回都の空へ,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001133/', 'name: Brian Dennehy', '}', '{', '@type: Person', 'url: /name/nm0291830/', 'name: Elizabeth Franz', '}', '{', '@type: Person', 'url: /name/nm0253035/', 'name: Ron Eldard', '}', '{', '@type: Person', 'url: /name/nm0462416/', 'name: Ted Koch', '}']",15179143.902401226,34097097.58637732,60294077.48415287,0,1918-10-01,tt0285516,Democracy,\N,"Drama,War",7091677.0,15085656.0,173,17,2004-11-07,295486.54166666674,55.78541666666669,0.6282291666666666,95.0,1049.875,1918-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,190.3,948696.4939000766,2131068.5991485827,3768379.8427595543,37265.77509196006,1552.7406288316697
130,155,19854,Design for Living,91.0,"['Fredric March', 'Gary Cooper', 'Miriam Hopkins']",['Ernst Lubitsch'],Not Married,0.0,"['Drama', 'War']",15331745.933429535,31461303.343514394,57267699.90700646,0,1933-12-29,tt0023940,Design for Living,91,"Comedy,Romance",2984209.0,4330545.0,69,30,2001-02-18,229554.53846153853,49.143076923076926,0.8310384615384615,65.0,740.0,1933-01-01,0.0,Drama,War,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.2,176.2,1161495.9040476922,2383432.071478363,4338462.114167156,16936.486946651534,1302.8066882039645
131,156,21098,Desire Under the Elms,111.0,"['Sophia Loren', 'Anthony Perkins', 'Burl Ives']",['Delbert Mann'],Eugene O'Neill's Desire Under the Elms,1.0,"['Comedy', 'Romance']",15165578.432684446,32310161.834655866,57359883.14883044,0,1958-05-06,tt0051534,Desire Under the Elms,111,"Drama,Romance",1381950.0,6422952.0,32,16,2009-04-19,230325.0,52.11000000000001,0.39198333333333335,252.0,1403.0,1958-01-01,0.0,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.9,213.856,524760.4994008458,1117998.679399857,1984771.0432121262,6462.058581475386,1077.0097635792308
132,157,26993,Deuce,73.0,"['Deuce Skurcenski', 'Lawrence Skurcenski']","['Joseph Graziano', 'Mark Graziano']",Not found,0.0,"['Drama', 'Romance']",10000.0,18275594.8300906,13368907.673219247,0,2008-11-11,tt1362396,Deuce,73,Documentary,5361739.0,12626083.0,121,27,2007-04-15,282196.7894736842,59.97000000000001,0.5848947368421051,251.25,1009.0,2008-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,210.22799999999998,207.949,47.56740301006527,86932.25845315849,63592.421909637385,25783.913363372747,1357.0480717564606
133,158,19857,Dinner at Eight,95.0,"['John Mahoney', 'Marsha Mason', 'Stacy Edwards']",['Ron Lagomarsino'],Cena a la ocho,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm3298179/', 'name: Deuce Skurcenski', '}', '{', '@type: Person', 'url: /name/nm3312064/', 'name: Lawrence Skurcenski', '}']",15271263.48305811,31838760.24988041,57409787.21887738,0,1989-12-11,tt0023948,Dinner at Eight,111,"Comedy,Drama",2606844.0,5418060.0,45,28,2002-11-24,260684.4,42.293,0.7635400000000001,70.0,1089.0,1989-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4,180.9,119868.63016529128,249911.77590173006,450626.27330359013,14410.414593698175,1441.0414593698174
134,159,26237,Dirty Blonde,83.0,"['Danielle', 'Carol Cross', 'Cody Nicole']",['Joseph W. Sarno'],Not found,0.0,"['Comedy', 'Drama']",15293913.881389052,33419995.13618334,60086500.74143253,0,1984-01-01,tt0188566,Dirty Blonde,83,"Adult,Comedy,Mystery",7925422.0,13208325.0,352,20,2000-04-16,168626.0,47.6259574468085,0.7458744680851064,62.446808510638284,589.0,1984-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101.9,171.5,150087.47675553535,327968.54893212306,589661.4400533123,46212.373177842564,983.2419825072886
135,160,25112,Dirty Rotten Scoundrels,110.0,"['Steve Martin', 'Michael Caine', 'Glenne Headly']",['Frank Oz'],Dirty Rotten Scoundrels,1.0,"['Adult', 'Comedy', 'Mystery']",8645080.472293254,42039085.0,42039085.0,2,1988-12-14,tt0095031,Dirty Rotten Scoundrels,110,"Comedy,Crime",58033865.0,78671357.0,627,36,2005-02-06,699203.1927710844,71.36253012048192,0.8491710843373494,175.34638554216866,1435.0,1988-01-01,2.0,,Comedy,Mystery,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,121.1,193.3,71387.94774808633,347143.55904211395,347143.55904211395,300226.927056389,3617.191892245651
136,161,26720,Disaster!,83.0,"['Jim Cummings', 'Glenn Morshower', 'Danny Mann']",['Roy T. Wood'],Disaster - The Movie,0.0,"['Comedy', 'Crime']",2980000.0,22060746.435267534,22822825.25137512,4,2005-11-04,tt0424958,Disaster!,83,"Animation,Comedy,Sci-Fi",4293429.62,14427776.0,72,32,2016-02-14,330263.8169230769,61.16384615384614,0.5675076923076923,197.0,1197.923076923077,2005-01-01,4.0,Comedy,Crime,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,196.8,245.96400000000003,15142.276422764227,112097.28879709113,115969.64050495488,17455.520401359547,1342.732338566119
