,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
532,25533,The Present,96.0,"['Maura Anderson', 'Jose Angullo', 'Greg Athans']",['Peter Shanelaris'],Not found,0.0,"['Drama', 'Music']",15433540.026865445,33242149.038007617,60857574.95856552,0,14 October 2005,tt0818791,The Present,96,Sci-Fi,10880986.77,13998143.0,81,22,2016-12-18,777213.3407142857,124.48285714285716,0.8262142857142856,293.85714285714283,1053.0,2005-01-01,0.0,Drama,Music,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
533,8515,The Price,89.0,"['Violeta Leskyte Cucchiara', 'Dalas Davis', 'Iris Lynne Sherman']",['Ric La Monte'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm2306906/', 'name: Maura Anderson', '}', '{', '@type: Person', 'url: /name/nm2313969/', 'name: Jose Angullo', '}', '{', '@type: Person', 'url: /name/nm2306613/', 'name: Greg Athans', '}', '{', '@type: Person', 'url: /name/nm2305219/', 'name: Josh Brehm', '}']",620000.0,18874754.48462086,16680583.976564549,2,5 August 2005,tt0005926,The Price,\N,Drama,11275676.3,15790573.0,243,76,1992-05-24,275016.4951219512,53.17121951219512,0.7599195121951217,135.15625,843.7317073170732,2005-01-01,2.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,474,The Producers,134.0,"['Nathan Lane', 'Matthew Broderick', 'Uma Thurman']",['Susan Stroman'],The Producers: The Movie Musical,4.0,"['contentRating: PG', 'actor:', '{', '@type: Person', 'url: /name/nm3704025/', 'name: Violeta Leskyte Cucchiara', '}', '{', '@type: Person', 'url: /name/nm2348190/', 'name: Dalas Davis', '}', '{', '@type: Person', 'url: /name/nm0528854/', 'name: Iris Lynne Sherman', '}', '{', '@type: Person', 'url: /name/nm1473106/', 'name: Carol Halliburton', '}']",45000000.0,19398532.0,38075318.0,3,25 December 2005,tt0063462,The Producers,88,"Comedy,Music",288361724.0,329102358.0,2502,33,2001-03-25,906797.8742138364,77.60301886792452,0.8492138364779876,325.6477987421384,1705.2201257861636,2005-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,19389,The Rainmaker,135.0,"['Matt Damon', 'Danny DeVito', 'Claire Danes']",['Francis Ford Coppola'],John Grisham's The Rainmaker,1.0,"['Comedy', 'Musical']",40000000.0,45916769.0,45916769.0,3,21 November 1997,tt0017307,The Rainmaker,50,Drama,3321242.0,4325100.0,82,25,1999-10-24,237231.57142857145,37.65785714285714,0.8290285714285713,65.0,998.0,1997-01-01,3.0,Comedy,Musical,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
536,25980,The Real Thing,97.0,"['Tziporah Malkah', 'Ross Buchanan', 'John Arnold']",['Stephen Amis'],Not found,0.0,"['Crime', 'Drama', 'Thriller']",15332945.267935663,34404563.95571105,61941159.78663163,0,24 October 2002,tt0279362,The Real Thing,97,Romance,11860174.0,18351106.0,212,56,2000-04-02,348828.64705882355,62.80147058823529,0.7874117647058823,70.0,930.5882352941176,2002-01-01,0.0,Crime,Drama,Thriller,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
537,20449,The Red Shoes,105.0247737791651,"['Marvin Agustin', 'Nikki Gil', 'Liza Lorena']",['Raul Jorolan'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0279013/', 'name: Tziporah Malkah', '}', '{', '@type: Person', 'url: /name/nm0118071/', 'name: Ross Buchanan', '}', '{', '@type: Person', 'url: /name/nm0036510/', 'name: John Arnold', '}', '{', '@type: Person', 'url: /name/nm1025341/', 'name: Nicholas Stribakos', '}']",15463569.26740375,30226702.18624529,56305210.569299206,0,10 March 2010,tt0040725,The Red Shoes,135,"Drama,Music,Romance",2568652.0,0.0,5,51,1993-11-07,366950.2857142858,39.34428571428571,0.6169857142857144,,1924.0,2010-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,26065,The Regard of Flight,73.0,"['Bill Irwin', ""Michael O'Connor"", 'Doug Skinner']",['Gary Halvorson'],The Clown Bagatelles,0.0,"['Drama', 'Romance']",15330784.776692487,30553669.972964045,55822054.14314099,0,17 February 1983,tt0134050,The Regard of Flight,73,Comedy,232287.0,0.0,17,7,1987-04-12,77429.0,17.113333333333333,0.5017999999999999,,1090.0,1983-01-01,0.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
539,23478,The Rehearsal,92.0,"['Melina Mercouri', 'Mikis Theodorakis', 'Rénos Mandis']",['Jules Dassin'],Drifting Cities,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0410347/', 'name: Bill Irwin', '}', '{', '@type: Person', 'url: /name/nm0640451/', 'name: Michael O\\\\u0027Connor', '}', '{', '@type: Person', 'url: /name/nm0804238/', 'name: Doug Skinner', '}']",15382811.85721514,30425558.795870747,56011362.543428004,0,January 1974,tt0072074,The Rehearsal,92,Drama,1147712.0,0.0,55,25,1996-11-03,104337.45454545453,31.56,0.9105818181818179,55.0,499.0,1974-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,24284,The Ritz,91.0,"['Jack Weston', 'Rita Moreno', 'Jerry Stiller']",['Richard Lester'],The Ritz,3.0,"['actor:', '{', '@type: Person', 'url: /name/nm0580479/', 'name: Melina Mercouri', '}', '{', '@type: Person', 'url: /name/nm0006319/', 'name: Mikis Theodorakis', '}', '{', '@type: Person', 'url: /name/nm0541826/', 'name: Rénos Mandis', '}', '{', '@type: Person', 'url: /name/nm0316071/', 'name: Stathis Giallelis', '}']",15226648.002765948,32486536.897864144,58099924.259652436,4,26 December 1976,tt0075144,The Ritz,91,Comedy,3438536.0,7977915.0,69,30,2007-09-16,264502.76923076925,45.670769230769245,0.7528846153846154,95.0,1006.0,1976-01-01,4.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,17141,The Rivals,90.0,"['James Bailey', 'Richard Brinslay', 'Patricia Kennedy']",['Christopher Muir'],Not found,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0922967/', 'name: Jack Weston', '}', '{', '@type: Person', 'url: /name/nm0001549/', 'name: Rita Moreno', '}', '{', '@type: Person', 'url: /name/nm0005467/', 'name: Jerry Stiller', '}', '{', '@type: Person', 'url: /name/nm0050639/', 'name: Kaye Ballard', '}']",15239545.569235863,31992187.34457208,57413750.350990295,0,1961,tt0416189,The Rivals,70,\N,2275152.0,5776520.0,45,23,2004-11-28,252794.66666666663,48.98666666666666,0.6374333333333332,83.33333333333333,1058.0,1961-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,19605,The River,95.0,"['Santiago Rozo', 'Valentina Villalpando', 'Fernando Arze Echalar']",['Juan Pablo Richter'],El río,0.0,['Not found'],15517300.952276617,32527576.698884442,60356777.40057279,5,2 August 2018,tt0020335,The River,84,"Drama,Romance",10827016.0,11579130.0,97,18,2014-11-02,721801.0666666668,135.19400000000002,1.00966,275.0,696.0,2018-01-01,5.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,25382,The Road to Mecca,105.0,"['Yvonne Bryceland', 'Kathy Bates', 'Athol Fugard']","['Athol Fugard', 'Peter Goldsmid']",Die Straße nach Mekka,0.0,"['contentRating: TV-MA', 'actor:', '{', '@type: Person', 'url: /name/nm3933546/', 'name: Santiago Rozo', '}', '{', '@type: Person', 'url: /name/nm8280496/', 'name: Valentina Villalpando', '}', '{', '@type: Person', 'url: /name/nm1782399/', 'name: Fernando Arze Echalar', '}', '{', '@type: Person', 'url: /name/nm10914667/', 'name: Manglio Agreda', '}']",15177413.855449267,32444870.862309914,57662618.047141075,0,23 August 1991,tt0105266,The Road to Mecca,105,Drama,2082656.0,7202700.0,56,34,2011-12-18,173554.66666666663,48.475,0.6440166666666666,,727.0,1991-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,25269,The Royal Family,120.0,"['Donald Barton', 'Forrest Buckman', 'David A. Butler']","['Kirk Browning', 'Ellis Rabb']",Not found,0.0,"['Comedy', 'Drama', 'Romance']",15231233.512936132,32178579.228746682,57646458.88432303,0,9 November 1977,tt0200074,The Royal Family,120,Comedy,2627586.0,6566127.0,77,26,2009-09-20,202122.0,49.31846153846154,0.7966230769230769,,650.0,1977-01-01,0.0,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
545,17661,The Scarlet Pimpernel,142.0,"['Anthony Andrews', 'Jane Seymour', 'Ian McKellen']",['Clive Donner'],The Scarlet Pimpernel,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0059129/', 'name: Donald Barton', '}', '{', '@type: Person', 'url: /name/nm0118713/', 'name: Forrest Buckman', '}', '{', '@type: Person', 'url: /name/nm0124884/', 'name: David A. Butler', '}', '{', '@type: Person', 'url: /name/nm0191033/', 'name: Michael Cuddy', '}']",14693540.444870917,49315543.85753376,80750005.51842497,0,9 November 1982,tt0008544,The Scarlet Pimpernel,50,Adventure,40692704.0,81817439.0,772,39,1997-10-12,395074.79611650493,44.32242718446601,0.6849582524271842,75.97087378640776,1653.223300970874,1982-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,17461,The School for Scandal,104.84826656777844,"['Alice Joyce', 'Guy Coombs', 'Jere Austin']",['Kenean Buel'],Not found,0.0,"['Action', 'Drama', 'Romance']",15324184.975911565,30620324.81913863,55877918.12675449,0,21 December 1914,tt0004565,The School for Scandal,\N,Comedy,267650.0,239862.0,33,7,1995-11-19,53530.0,26.724,0.26918000000000003,50.0,924.0,1914-01-01,0.0,Action,Drama,Romance,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
547,27068,The Seafarer,104.61935418903818,,,,0.06231782321555557,"['actor:', '{', '@type: Person', 'url: /name/nm0431484/', 'name: Alice Joyce', '}', '{', '@type: Person', 'url: /name/nm0177700/', 'name: Guy Coombs', '}', '{', '@type: Person', 'url: /name/nm0042422/', 'name: Jere Austin', '}', '{', '@type: Person', 'url: /name/nm0102249/', 'name: Irene Boyle', '}']",15209352.518477352,32987660.070513543,58763668.12373009,0,,tt12081182,The Seafarer,\N,Adventure,4512348.0,10160009.0,133,19,2007-11-04,205106.72727272726,52.20636363636363,0.5745,226.5,713.0909090909091,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,22514,The Seagull,90.0,"['Anne Bullen', 'Henry Gilbert', 'Gordon Glenwright']",Not found,Not found,0.0,['nan'],15386689.259514077,32414115.56725254,59192023.77035394,0,22 April 1959,tt3562498,The Seagull,90,Drama,7221250.0,9508660.0,143,33,1992-11-22,328238.63636363635,56.11272727272726,0.7273045454545454,118.28571428571428,932.8181818181821,1959-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,25293,The Search for Signs of Intelligent Life in the Universe,120.0,['Lily Tomlin'],['John Bailey'],The Search for Signs of Intelligent Life in the Universe,2.0,"['actor:', '{', '@type: Person', 'url: /name/nm6319540/', 'name: Anne Bullen', '}', '{', '@type: Person', 'url: /name/nm0318072/', 'name: Henry Gilbert', '}', '{', '@type: Person', 'url: /name/nm0322709/', 'name: Gordon Glenwright', '}', '{', '@type: Person', 'url: /name/nm0423358/', 'name: William Job', '}']",5513048.2681329055,579854.0,579854.0,3,January 1992,tt0102864,The Search for Signs of Intelligent Life in the Universe,120,Comedy,16967357.0,8490351.0,575,20,1985-09-15,204425.98795180727,34.07951807228917,0.8996156626506022,65.0,975.7228915662649,1992-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,18854,The Secret Garden,101.0,"['Kate Maberly', 'Maggie Smith', 'Heydon Prowse']",['Agnieszka Holland'],The Secret Garden,1.0,"['contentRating: PG-13', 'actor: {', '@type: Person', 'url: /name/nm0005499/', 'name: Lily Tomlin', '}', 'director: {', '@type: Person', 'url: /name/nm0007037/', 'name: John Bailey', '}', 'creator:', '{', '@type: Person', 'url: /name/nm0905942/', 'name: Jane Wagner', '}', '{', '@type: Organization', 'url: /company/co0052980/', '}', '{', '@type: Organization', 'url: /company/co0061321/', '}']",18000000.0,31181347.0,31181347.0,1,13 August 1993,tt0010674,The Secret Garden,50,Drama,31609844.0,0.0,709,23,1991-04-07,343585.26086956525,38.39641304347826,0.6778097826086956,,1644.0,1993-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,25487,The Secret Rapture,97.0,"['Juliet Stevenson', 'Joanne Whalley', 'Penelope Wilton']",['Howard Davies'],Entusiasmo Secreto,0.0,"['Drama', 'Family', 'Fantasy']",5603496.3904571105,18719.0,18719.0,4,3 June 1994,tt0108072,The Secret Rapture,97,"Drama,Romance,Thriller",256723.0,0.0,12,19,1989-10-15,64180.75,19.5575,0.42485,,1096.0,1994-01-01,4.0,Drama,Family,Fantasy,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
552,24450,The Shadow Box,96.0,"['Joanne Woodward', 'Christopher Plummer', 'Valerie Harper']",['Paul Newman'],A Caixa de Surpresas,0.0,"['Drama', 'Romance', 'Thriller']",15288898.946528511,31036545.7003149,56271444.00916234,0,28 December 1980,tt0081492,The Shadow Box,96,Drama,636598.0,1807104.0,49,19,1994-11-06,70733.11111111111,22.52,0.5788555555555557,,724.0,1980-01-01,0.0,Drama,Romance,Thriller,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
553,27012,The Sound Inside,103.89960052862365,Not found,['Dominic Allan'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0940946/', 'name: Joanne Woodward', '}', '{', '@type: Person', 'url: /name/nm0001626/', 'name: Christopher Plummer', '}', '{', '@type: Person', 'url: /name/nm0001320/', 'name: Valerie Harper', '}', '{', '@type: Person', 'url: /name/nm0110814/', 'name: James Broderick', '}']",15172036.135044558,34568000.10055791,60986753.91576122,0,1995,tt1722518,The Sound Inside,\N,Documentary,8329312.1,17243316.0,100,37,2019-09-15,462739.5611111111,86.49888888888887,0.7115777777777779,275.0,998.0,1995-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,402,The Sound of Music,172.0,"['Julie Andrews', 'Christopher Plummer', 'Eleanor Parker']",['Robert Wise'],Rodgers and Hammerstein's the Sound of Music,0.0,"['director: {', '@type: Person', 'url: /name/nm3389838/', 'name: Dominic Allan', '}', 'creator: {', '@type: Organization', 'url: /company/co0132281/', '}']",8200000.0,159287539.0,159423073.0,1,1 April 1965,tt0059742,The Sound of Music,172,"Biography,Drama,Family",34483971.0,53138739.0,533,38,1998-02-08,478944.04166666674,53.84305555555557,0.7832069444444444,75.06944444444444,1435.75,1965-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,27003,The Story of My Life,104.71173747098358,"['Stephanie Filiadi', 'Kimon Fioretos', 'Lena Kaloutsaki']",['Dimitris Koukas'],Not found,0.0,"['Biography', 'Drama', 'Family', 'Musical', 'Romance']",15268294.316618448,31084139.884715814,56191490.6899534,0,3 June 2012,tt2601488,The Story of My Life,\N,"Comedy,Romance",264611.0,1792149.0,5,19,2009-02-08,88203.66666666669,39.95333333333333,0.3540666666666667,175.0,780.0,2012-01-01,0.0,Biography,Drama,Family,Musical,Romance,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
556,24243,The Sunshine Boys,111.0,"['Walter Matthau', 'George Burns', 'Richard Benjamin']",['Herbert Ross'],Neil Simon's The Sunshine Boys,0.0,"['Comedy', 'Romance']",15223571.310144989,33039587.26398056,58953185.12290473,2,8 January 1976,tt0073766,The Sunshine Boys,111,Comedy,5023827.0,10573740.0,230,12,1997-11-30,162058.93548387097,39.34032258064514,0.5765419354838711,60.0,914.0,1976-01-01,2.0,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
557,27079,The Tale of the Allergist's Wife,102.98043043404424,,,,0.08486418615406677,"['contentRating: PG', 'actor:', '{', '@type: Person', 'url: /name/nm0000527/', 'name: Walter Matthau', '}', '{', '@type: Person', 'url: /name/nm0122675/', 'name: George Burns', '}', '{', '@type: Person', 'url: /name/nm0000907/', 'name: Richard Benjamin', '}', '{', '@type: Person', 'url: /name/nm0580607/', 'name: Lee Meredith', '}']",15211609.205379253,41219875.626519516,71826922.82900335,0,,tt7882072,The Tale of the Allergist's Wife,\N,Comedy,29310727.0,49362252.0,777,25,2000-10-15,290205.21782178216,47.757425742574256,0.7295495049504951,71.53465346534655,1046.0,1984-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,22107,The Tempest,169.0,"['Roger Allam', 'Jason Baughan', 'Jessie Buckley']","['Jeremy Herrin', 'Ian Russell']",The Tempest,0.0,['nan'],15366371.277183237,31714031.952455033,57929328.31402367,0,28 May 2014,tt0057564,The Tempest,76,Drama,4609277.0,5938984.0,70,25,1995-10-15,384106.41666666674,50.32250000000001,0.8383666666666666,65.0,1145.0,2014-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,19929,The Tenth Man,100.0,"['Anthony Hopkins', 'Kristin Scott Thomas', 'Derek Jacobi']",['Jack Gold'],Hallmark Hall of Fame: The Tenth Man (#38.1),3.0,"['Comedy', 'Drama']",15358209.991735246,30486138.32332068,55921844.959631875,0,4 December 1988,tt0028348,The Tenth Man,68,Drama,714838.0,0.0,41,35,1989-11-12,71483.8,15.645999999999999,0.5786700000000001,,1088.0,1988-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
560,19653,The Three Sisters,210.0,"['Suzanne Bertish', 'Janet Dale', 'Patrick Godfrey']",['Trevor Nunn'],Not found,0.0,"['Drama', 'War']",15414706.584087152,30347021.651918508,56127416.483310655,0,29 December 1981,tt0021473,The Three Sisters,77,\N,1708904.0,0.0,61,26,1997-01-26,155354.9090909091,39.45,0.997909090909091,55.0,499.0,1981-01-01,0.0,Drama,War,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
561,26683,The Times They Are A-Changin',104.50268124447301,['Bob Dylan'],['Daryl Duke'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0078136/', 'name: Suzanne Bertish', '}', '{', '@type: Person', 'url: /name/nm0197711/', 'name: Janet Dale', '}', '{', '@type: Person', 'url: /name/nm0324009/', 'name: Patrick Godfrey', '}', '{', '@type: Person', 'url: /name/nm0384641/', 'name: Rose Hill', '}']",15274940.866237294,31817931.014831763,57404508.62700182,1,10 March 1964,tt0348212,The Times They Are A-Changin',\N,Music,2636161.0,5362029.0,28,35,2006-10-01,329520.125,53.175,0.8143374999999999,251.25,977.75,1964-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,24789,The Trip to Bountiful,102.0,"['Cicely Tyson', 'Vanessa Williams', 'Blair Underwood']",['Michael Wilson'],Bountiful'a Yolculuk,2.0,"['contentRating: G', 'actor: {', '@type: Person', 'url: /name/nm0001168/', 'name: Bob Dylan', '}', 'director: {', '@type: Person', 'url: /name/nm0241174/', 'name: Daryl Duke', '}', 'description: The Times They Are A-Changin\\\\u0027 is a TV movie starring Bob Dylan. Sing The Times They Are A-Changin\\\\u0027 in the Style of \\\\Bob Dylan\\\\. Stingray Karaoke Rock Classic Rock 1964 English Key G.', 'datePublished: 1964-03-10', 'creator: {', '@type: Organization', 'url: /company/co0045850/', '}', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 22', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 8.0', '}']",15133574.68940525,36607926.89360754,63929547.94959618,0,8 March 2014,tt0090203,The Trip to Bountiful,108,Drama,13498945.0,26500305.0,187,27,2013-03-31,465480.86206896545,85.86206896551721,0.7093655172413793,250.0,1063.0,2014-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,25860,The Twilight of the Golds,92.0,"['Garry Marshall', 'Faye Dunaway', 'Jill Bernstein']",['Ross Kagan Marks'],The Twilight of the Golds,0.0,"['contentRating: TV-PG', 'actor:', '{', '@type: Person', 'url: /name/nm0001807/', 'name: Cicely Tyson', '}', '{', '@type: Person', 'url: /name/nm0001853/', 'name: Vanessa Williams', '}', '{', '@type: Person', 'url: /name/nm0005516/', 'name: Blair Underwood', '}', '{', '@type: Person', 'url: /name/nm1551130/', 'name: Keke Palmer', '}']",3000000.0,18014623.085697778,18304105.068319924,3,23 March 1997,tt0120392,The Twilight of the Golds,92,"Drama,Romance",496355.0,0.0,29,15,1993-10-10,82725.83333333331,21.99,0.6363499999999999,,806.0,1997-01-01,3.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,22363,The Visit,94.0,"['Olivia DeJonge', 'Ed Oxenbould', 'Deanna Dunagan']",['M. Night Shyamalan'],Sundowning,0.0,"['Drama', 'Romance']",5000000.0,65206105.0,98450062.0,3,11 September 2015,tt0058724,The Visit,100,Drama,3201020.0,8865411.0,106,58,1992-01-05,152429.52380952382,36.366190476190475,0.7565142857142858,225.0,728.7142857142858,2015-01-01,3.0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
565,25979,The Wedding Singer,97.0,"['Adam Sandler', 'Drew Barrymore', 'Christine Taylor']",['Frank Coraci'],The Wedding Singer,0.0,"['Horror', 'Mystery', 'Thriller']",18000000.0,80245725.0,123306987.0,3,13 February 1998,tt0120888,The Wedding Singer,97,"Comedy,Music,Romance",19995744.0,43149398.0,285,28,2006-04-02,499893.6,66.02425000000001,0.6783674999999999,251.25,1422.0,1998-01-01,3.0,Horror,Mystery,Thriller,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
566,19174,The Wild Party,104.31628626114308,['Paul Dion Monte'],Not found,Not found,0.0,"['Comedy', 'Music', 'Romance']",15213474.68989429,32756130.508091714,58427830.38388598,0,Not found,tt0014616,The Wild Party,50,"Comedy,Drama",3919522.0,9106501.0,68,36,2000-03-12,279965.85714285716,49.92999999999999,0.6310785714285714,84.0,1226.0,1984-01-01,0.0,Comedy,Music,Romance,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
567,27024,The Will Rogers Follies,108.54551516945367,"['Keith Carradine', 'Dee Hoty', 'Roxane Barlow']",['Walter C. Miller'],Not found,0.0,['Not found'],18425594.245794915,22933026.826988094,67082984.83609271,0,1991,tt3498448,The Will Rogers Follies,\N,Musical,54685976.0,0.0,981,33,1991-04-07,430598.23622047243,46.99354330708662,0.7814015748031496,,1460.5118110236222,1991-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,20538,The Winslow Boy,150.0,"['Ann Castle', 'Alan Gordon', 'Ernest Haines']",Not found,Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001018/', 'name: Keith Carradine', '}', '{', '@type: Person', 'url: /name/nm0396271/', 'name: Dee Hoty', '}', '{', '@type: Person', 'url: /name/nm0055280/', 'name: Roxane Barlow', '}', '{', '@type: Person', 'url: /name/nm6250272/', 'name: Bonnie Brackney', '}']",15194913.410966322,32402358.02016069,57727208.68061954,0,13 January 1948,tt0040970,The Winslow Boy,117,Drama,2392300.0,7205450.0,53,32,2013-09-22,217481.81818181818,55.3790909090909,0.6781818181818181,,740.0,1948-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,19625,The Woman in White,125.0,"['Tara Fitzgerald', 'Justine Waddell', 'Andrew Lincoln']",['Tim Fywell'],A fehér ruhás nő,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0145250/', 'name: Ann Castle', '}', '{', '@type: Person', 'url: /name/nm0329959/', 'name: Alan Gordon', '}', '{', '@type: Person', 'url: /name/nm1344012/', 'name: Ernest Haines', '}', '{', '@type: Person', 'url: /name/nm1641221/', 'name: Winifred Hindle', '}']",15293155.837225307,34264743.03933129,61419522.429418385,0,5 April 1998,tt0020601,The Woman in White,67,"Crime,Drama,Mystery",10445368.0,17219462.0,109,20,2005-10-30,614433.4117647059,68.36823529411765,0.7482411764705882,214.70588235294116,1601.3529411764707,1998-01-01,0.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,20225,The Women,114.0,"['Meg Ryan', 'Eva Mendes', 'Annette Bening']",['Diane English'],The Women,0.0,"['Mystery', 'Thriller']",16000000.0,26902075.0,50007546.0,3,12 September 2008,tt0032143,The Women,133,"Comedy,Drama",4183178.0,5238543.0,77,32,2001-10-14,298798.4285714286,53.64857142857142,0.9617714285714286,70.0,740.0,2008-01-01,3.0,Mystery,Thriller,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
571,27055,Therese Raquin,104.62690571763557,,,,0.06207226968198132,"['Comedy', 'Drama']",15224216.671386842,32991615.80576203,58882027.67818932,0,,tt3186394,Therese Raquin,\N,Drama,4895780.0,10353014.0,68,30,2015-10-04,376598.46153846156,73.54307692307691,0.6698,,1019.0,1984-01-01,0.0,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
572,5246,Thoroughly Modern Millie,138.0,"['Julie Andrews', 'James Fox', 'Mary Tyler Moore']",['George Roy Hill'],Thoroughly Modern Millie,0.0,['nan'],6000000.0,45841812.82644721,68296418.53155796,1,22 March 1967,tt0062362,Thoroughly Modern Millie,138,"Comedy,Musical,Romance",75616509.0,116245494.0,903,32,2002-03-24,640817.8728813559,62.68923728813558,0.8080483050847462,220.33898305084745,1578.0,1967-01-01,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,19907,Those Were the Days,104.92597239325535,['Charles Winninger'],['Barney Gerard'],Not found,0.0,"['Comedy', 'Musical', 'Romance']",15380446.95294703,30431382.15389591,56002757.50145419,0,Not found,tt0024659,Those Were the Days,80,Comedy,1106101.0,0.0,126,18,1990-10-28,61450.055555555555,21.638333333333332,0.7176444444444443,,499.0,1984-01-01,0.0,Comedy,Musical,Romance,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
