,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_mpaa_rating_number,FILM_stars1,FILM_stars2,FILM_stars3,FILM_directors1,FILM_directors2,FILM_directors3
399,2540,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt1668005,Cinderella,65,"Drama,Family,Musical",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
400,2545,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt2049413,Cinderella,120,Family,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
401,2546,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt2057919,Cinderella,\N,"Drama,Fantasy,Romance",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
402,2555,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt3645784,Cinderella,120,Music,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
403,2560,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt4168550,Cinderella,\N,"Drama,Family",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
404,2570,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt4863768,Cinderella,87,Animation,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
405,2571,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt5089556,Cinderella,113,Fantasy,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
406,2575,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt5684194,Cinderella,130,Musical,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
407,2577,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt5872846,Cinderella,90,"Comedy,Drama,Musical",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
408,2589,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt7381216,Cinderella,\N,Musical,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
409,2597,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt8555284,Cinderella,90,"Comedy,Musical",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
410,2600,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt8907882,Cinderella,\N,Drama,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Pierre Caron,,
411,2602,Cinderella,95.0,"[""['Joan Warner'"", "" 'Christiane Delyne'"", "" 'Jeanne Fusier-Gir']""]",['Pierre Caron'],Not found,Cenicienta,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0912503/', 'name: Joan Warner', '}', '{', '@type: Person', 'url: /name/nm0218011/', 'name: Christiane Delyne', '}', '{', '@type: Person', 'url: /name/nm0299353/', 'name: Jeanne Fusier-Gir', '}', '{', '@type: Person', 'url: /name/nm0214942/', 'name: Suzanne Dehelly', '}']",,,,,13 September 1945,tt9239316,Cinderella,\N,Horror,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Joan Warner,Christiane Delyne,Jeanne Fusier-Gir,Brad Dalton,,
412,2607,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0003772,Cinderella,52,"Drama,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
413,2611,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0042332,Cinderella,74,"Animation,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
414,2612,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0056935,Cinderella,\N,\N,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
415,2613,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0057950,Cinderella,84,"Family,Fantasy,Musical",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
416,2614,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0075849,Cinderella,94,"Comedy,Musical",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
417,2616,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0128996,Cinderella,88,"Family,Fantasy,Musical",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
418,2617,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0129672,Cinderella,90,"Comedy,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
419,2619,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0146558,Cinderella,95,Musical,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
420,2622,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0218891,Cinderella,83,"Drama,Fantasy,Romance",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
421,2624,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0239303,Cinderella,90,"Comedy,Drama",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
422,2625,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0272549,Cinderella,102,"Fantasy,Music,Romance",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
423,2627,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt0419644,Cinderella,\N,"Comedy,Drama,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
424,2636,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt10013634,Cinderella,150,Musical,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
425,2637,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt10155932,Cinderella,\N,"Comedy,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
426,2638,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt10310214,Cinderella,60,"Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
427,2654,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt13154228,Cinderella,120,Musical,88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
428,2659,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt1661199,Cinderella,105,"Drama,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
429,2660,Cinderella,150.0,"[""['Vanessa Becerra'"", "" 'Jonas Hacker'"", "" 'Mary Dunleavy']""]",['Brad Dalton'],"San Jose, California, USA",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm10544341/', 'name: Vanessa Becerra', '}', '{', '@type: Person', 'url: /name/nm10544342/', 'name: Jonas Hacker', '}', '{', '@type: Person', 'url: /name/nm1237607/', 'name: Mary Dunleavy', '}', '{', '@type: Person', 'url: /name/nm3574106/', 'name: Nathan Stark', '}']",,,,,9 June 1960,tt1668005,Cinderella,65,"Drama,Family,Musical",88166620.0,155622653.0,769,41,2013-01-27,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,,Vanessa Becerra,Jonas Hacker,Mary Dunleavy,Brad Dalton,,
