,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number
94,94,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt1742633,Aladdin,90,"Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
95,95,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt2104850,Aladdin,59,Family,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
96,96,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt5307892,Aladdin,70,"Drama,Family",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
97,97,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt5830892,Aladdin,90,"Comedy,Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
98,98,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt6139732,Aladdin,128,"Adventure,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
99,99,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt9329060,Aladdin,90,"Comedy,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
100,100,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt9698912,Aladdin,\N,Fantasy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
101,101,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt9892546,Aladdin,104,"Drama,Musical,Romance",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2
102,102,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0103639,Aladdin,90,"Adventure,Animation,Comedy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
103,103,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0136702,Aladdin,70,"Comedy,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
104,104,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0271958,Aladdin,\N,Comedy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
105,105,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0324976,Aladdin,67,Drama,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
106,106,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0433326,Aladdin,50,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
107,107,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt10530916,Aladdin,60,"Comedy,Family,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
108,108,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt12458240,Aladdin,\N,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
109,109,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt12960006,Aladdin,\N,"Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
110,110,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt1742633,Aladdin,90,"Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
111,111,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt2104850,Aladdin,59,Family,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
112,112,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt5307892,Aladdin,70,"Drama,Family",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
113,113,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt5830892,Aladdin,90,"Comedy,Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
114,114,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt6139732,Aladdin,128,"Adventure,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
115,115,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt9329060,Aladdin,90,"Comedy,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
116,116,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt9698912,Aladdin,\N,Fantasy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
117,117,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt9892546,Aladdin,104,"Drama,Musical,Romance",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
134,134,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0103639,Aladdin,90,"Adventure,Animation,Comedy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
135,135,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0136702,Aladdin,70,"Comedy,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
136,136,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0271958,Aladdin,\N,Comedy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
137,137,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0324976,Aladdin,67,Drama,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
138,138,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0433326,Aladdin,50,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
139,139,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt10530916,Aladdin,60,"Comedy,Family,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
140,140,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt12458240,Aladdin,\N,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
141,141,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt12960006,Aladdin,\N,"Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
142,142,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt1742633,Aladdin,90,"Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
143,143,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt2104850,Aladdin,59,Family,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
144,144,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt5307892,Aladdin,70,"Drama,Family",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
145,145,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt5830892,Aladdin,90,"Comedy,Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
146,146,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt6139732,Aladdin,128,"Adventure,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1
