,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
42,81,West Side Story,153.0,"['Natalie Wood', 'George Chakiris', 'Richard Beymer']","['Jerome Robbins', 'Robert Wise']","Church of Saint Paul the Apostle, Columbus Avenue &amp; West 60th Street, New York City, New York, USA",West Side Story,0.0,"['Crime', 'Drama', 'Musical', 'Romance']",6000000.0,44055492.0,44061777.0,0,18 October 1961,tt0055614,West Side Story,153,"Crime,Drama,Musical",111313468.14,151952013.0,761,104,2009-03-01,1021224.4783486237,88.90449541284404,0.8376807339449541,310.1009174311927,1701.0,1961-01-01,0.0,Crime,Drama,Musical,Romance,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
43,82,West Side Story,153.0,"['Natalie Wood', 'George Chakiris', 'Richard Beymer']","['Jerome Robbins', 'Robert Wise']","Church of Saint Paul the Apostle, Columbus Avenue &amp; West 60th Street, New York City, New York, USA",West Side Story,0.0,"['Crime', 'Drama', 'Musical', 'Romance']",6000000.0,44055492.0,44061777.0,0,18 October 1961,tt3581652,West Side Story,\N,"Crime,Drama,Musical",111313468.14,151952013.0,761,104,2009-03-01,1021224.4783486237,88.90449541284404,0.8376807339449541,310.1009174311927,1701.0,1961-01-01,0.0,Crime,Drama,Musical,Romance,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
44,85,Charlie and the Chocolate Factory,115.0,"['Johnny Depp', 'Freddie Highmore', 'David Kelly']",['Tim Burton'],UK,Charlie and the Chocolate Factory: The IMAX Experience,1.0,"['Crime', 'Drama', 'Musical', 'Romance']",150000000.0,206459076.0,474968763.0,2,15 July 2005,tt0367594,Charlie and the Chocolate Factory,115,"Adventure,Comedy,Family",43679420.00000001,57710896.0,305,27,2017-04-02,1039986.1904761906,99.09571428571431,0.8792142857142858,233.0,1496.0,2005-01-01,2.0,Crime,Drama,Musical,Romance,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
45,86,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0103639,Aladdin,90,"Adventure,Animation,Comedy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Comedy,Family,Fantasy,Musical,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
46,87,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0136702,Aladdin,70,"Comedy,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
47,88,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0271958,Aladdin,\N,Comedy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
48,89,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0324976,Aladdin,67,Drama,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
49,90,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0433326,Aladdin,50,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
50,91,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt10530916,Aladdin,60,"Comedy,Family,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
51,92,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt12458240,Aladdin,\N,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
52,93,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt12960006,Aladdin,\N,"Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
53,94,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt1742633,Aladdin,90,"Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
54,95,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt2104850,Aladdin,59,Family,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
55,96,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt5307892,Aladdin,70,"Drama,Family",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
56,97,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt5830892,Aladdin,90,"Comedy,Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
57,98,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt6139732,Aladdin,128,"Adventure,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
58,99,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt9329060,Aladdin,90,"Comedy,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
59,100,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt9698912,Aladdin,\N,Fantasy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
60,101,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt9892546,Aladdin,104,"Drama,Musical,Romance",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
61,102,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0103639,Aladdin,90,"Adventure,Animation,Comedy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
62,103,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0136702,Aladdin,70,"Comedy,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
63,104,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0271958,Aladdin,\N,Comedy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
64,105,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0324976,Aladdin,67,Drama,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
65,106,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0433326,Aladdin,50,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
66,107,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt10530916,Aladdin,60,"Comedy,Family,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
67,108,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt12458240,Aladdin,\N,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
68,109,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt12960006,Aladdin,\N,"Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
69,110,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt1742633,Aladdin,90,"Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
70,111,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt2104850,Aladdin,59,Family,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
71,112,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt5307892,Aladdin,70,"Drama,Family",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
72,113,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt5830892,Aladdin,90,"Comedy,Drama,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
73,114,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt6139732,Aladdin,128,"Adventure,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
74,115,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt9329060,Aladdin,90,"Comedy,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
75,116,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt9698912,Aladdin,\N,Fantasy,458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
76,117,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt9892546,Aladdin,104,"Drama,Musical,Romance",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
77,134,Aladdin,90.0,"['Scott Weinger', 'Robin Williams', 'Linda Larkin']","['Ron Clements', 'John Musker']","Walt Disney Feature Animation - 500 S. Buena Vista Street, Burbank, California, USA",Aladdin,0.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",28000000.0,217350219.0,504050219.0,1,25 November 1992,tt0103639,Aladdin,90,"Adventure,Animation,Comedy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,1992-01-01,1.0,Animation,Adventure,Comedy,Family,Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
