,Unnamed: 0,Unnamed: 0.1,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
0,24792,24792,"'night, Mother",96.0,"['Sissy Spacek', 'Anne Bancroft', 'Ed Berke']",['Tom Moore'],"Universal Studios - 100 Universal City Plaza, Universal City, California, USA","'night, Mother",1.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0000651/', 'name: Sissy Spacek', '}', '{', '@type: Person', 'url: /name/nm0000843/', 'name: Anne Bancroft', '}', '{', '@type: Person', 'url: /name/nm0075303/', 'name: Ed Berke', '}', '{', '@type: Person', 'url: /name/nm0730306/', 'name: Carol Robbins', '}']",,441863.0,441863.0,3,29 January 1987,tt0090556,"'night, Mother",96,Drama,2011480.0,7329105.0,65,26,2004-10-24,167623.33333333337,52.46999999999999,0.3994666666666665,86.25,1078.0,1987-01-01,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25469,25469,A Bronx Tale,121.0,"['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato']",['Robert De Niro'],"4408 30th Avenue, Astoria, Queens, New York City, New York, USA",A Bronx Tale,0.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0000651/', 'name: Sissy Spacek', '}', '{', '@type: Person', 'url: /name/nm0000843/', 'name: Anne Bancroft', '}', '{', '@type: Person', 'url: /name/nm0075303/', 'name: Ed Berke', '}', '{', '@type: Person', 'url: /name/nm0730306/', 'name: Carol Robbins', '}']",22000000.0,17287898.0,17287898.0,4,1 October 1993,tt0106489,A Bronx Tale,121,"Crime,Drama,Romance",68722968.43999995,84757024.0,700,28,2016-11-06,746988.7873913038,100.18391304347828,0.8986597826086953,246.2391304347826,1044.0,1993-01-01,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5161,5161,A Chorus Line,113.0,"['Michael Douglas', 'Terrence Mann', 'Michael Blevins']",['Richard Attenborough'],"Helen Hayes Theater - 240 West 44th Street, Manhattan, New York City, New York, USA",A Chorus Line,3.0,"['Crime', 'Drama', 'Romance']",27000000.0,14202899.0,14202899.0,3,20 December 1985,tt0088915,A Chorus Line,113,"Drama,Music,Musical",106462964.0,78772513.0,2799,18,1985-06-09,299895.67323943664,42.893915492957724,0.6450270422535216,280.6375,1352.456338028169,1985-01-01,3,Crime,Drama,Romance,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3,6804,6804,A Christmas Carol,96.0,"['Jim Carrey', 'Gary Oldman', 'Colin Firth']",['Robert Zemeckis'],Not found,A Christmas Carol: An IMAX 3D Experience,0.0,"['Drama', 'Music', 'Musical']",200000000.0,137855863.0,325286646.0,2,6 November 2009,tt0029992,A Christmas Carol,69,"Drama,Family,Fantasy",9227943.83,8228171.0,119,19,1991-12-22,512663.5461111111,73.53444444444446,0.8741722222222221,286.9,1102.111111111111,2009-01-01,2,Drama,Music,Musical,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4,24643,24643,A Christmas Story,94.0,"['Peter Billingsley', 'Melinda Dillon', 'Darren McGavin']",['Bob Clark'],"232 Queen St W, Toronto, Ontario, Canada",A Christmas Story,0.0,"['Animation', 'Drama', 'Family', 'Fantasy']",3300000.0,20605209.0,20618717.0,2,18 November 1983,tt0085334,A Christmas Story,94,"Comedy,Family",8633547.0,11751311.0,51,15,2012-11-11,1079193.375,94.0925,0.8903125,229.25,1509.5,1983-01-01,2,Animation,Drama,Family,Fantasy,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5,25375,25375,A Few Good Men,138.0,"['Tom Cruise', 'Jack Nicholson', 'Demi Moore']",['Rob Reiner'],"Motel 6 - 1345 4th. Street NE, Washington, District of Columbia, USA",A Few Good Men,4.0,"['Comedy', 'Family']",41000000.0,141340178.0,243240178.0,4,11 December 1992,tt0104257,A Few Good Men,138,"Drama,Thriller",7729208.0,0.0,497,15,1989-11-05,118910.89230769232,23.665692307692307,0.6400784615384616,,997.0,1992-01-01,4,Comedy,Family,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,16540,16540,A Midsummer Night's Dream,116.0,"['Kevin Kline', 'Michelle Pfeiffer', 'Rupert Everett']",['Michael Hoffman'],"Caprarola, Viterbo, Lazio, Italy",William Shakespeare's A Midsummer Night's Dream,0.0,"['Drama', 'Thriller']",11000000.0,16071990.0,16071990.0,3,14 May 1999,tt0026714,A Midsummer Night's Dream,133,"Comedy,Fantasy,Romance",2731254.0,5933490.0,65,13,1996-03-24,273125.4,40.54,0.6046699999999999,65.0,1448.0,1999-01-01,3,Drama,Thriller,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7,25080,25080,A Month in the Country,96.0,"['Colin Firth', 'Kenneth Branagh', 'John Atkinson']","[""Pat O'Connor""]","Pickering, North Yorkshire, England, UK",A Month in the Country,0.0,"['Comedy', 'Fantasy', 'Romance']",,443524.0,,2,4 December 1987,tt0093562,A Month in the Country,96,Drama,1407371.0,399200.0,55,24,1995-04-09,140737.1,36.76199999999999,0.9736300000000002,55.0,499.0,1987-01-01,2,Comedy,Fantasy,Romance,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8,22493,22493,A Thousand Clowns,118.0,"['Jason Robards', 'Barbara Harris', 'Martin Balsam']",['Fred Coe'],"South Street Seaport - 19 Fulton Street, Manhattan, New York City, New York, USA",A Thousand Clowns,0.0,"['contentRating: PG', 'actor:', '{', '@type: Person', 'url: /name/nm0000147/', 'name: Colin Firth', '}', '{', '@type: Person', 'url: /name/nm0000110/', 'name: Kenneth Branagh', '}', '{', '@type: Person', 'url: /name/nm0040744/', 'name: John Atkinson', '}', '{', '@type: Person', 'url: /name/nm0141697/', 'name: Jim Carter', '}']",,5232000.0,,0,9 September 1966,tt0059798,A Thousand Clowns,118,"Comedy,Drama,Romance",3678438.0,6150272.0,115,45,1996-06-16,175163.7142857143,39.083333333333336,0.7496523809523811,67.85714285714286,839.5714285714287,1966-01-01,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25548,25548,A Time to Kill,149.0,"['Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson']",['Joel Schumacher'],"Canton, Mississippi, USA",A Time to Kill,1.0,"['Comedy', 'Drama', 'Romance']",40000000.0,108766007.0,152266007.0,4,24 July 1996,tt0117913,A Time to Kill,149,"Crime,Drama,Thriller",1720560.0,4987525.0,33,23,2013-09-29,215070.0,56.20375,0.7423249999999999,223.0,802.0,1996-01-01,4,Comedy,Drama,Romance,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10,26730,26730,A Walk in the Woods,104.0,"['Robert Redford', 'Nick Nolte', 'Emma Thompson']",['Ken Kwapis'],"Fontana Dam, North Carolina, USA",A Walk in the Woods,0.0,"['Crime', 'Drama', 'Thriller']",8000000.0,29504281.0,37461274.0,4,2 September 2015,tt0461713,A Walk in the Woods,\N,Drama,1562493.0,0.0,137,21,1988-02-14,78124.65,21.60200000000001,0.598895,,768.0,2015-01-01,4,Crime,Drama,Thriller,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11,18932,18932,After Midnight,70.0,"['Norma Shearer', 'Lawrence Gray', 'Gwen Lee']",['Monta Bell'],"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",Depois da Meia-Noite,0.0,"['Adventure', 'Biography', 'Comedy', 'Drama']",,404350.0,,0,20 August 1927,tt0011910,After Midnight,\N,\N,21234352.0,36088550.0,273,18,2013-10-20,573901.4054054054,86.83675675675677,0.8154324324324326,197.0,1034.2162162162165,1927-01-01,0,Adventure,Biography,Comedy,Drama,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,86,86,Aladdin,128.0,"['Will Smith', 'Mena Massoud', 'Naomi Scott']",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0790454/', 'name: Norma Shearer', '}', '{', '@type: Person', 'url: /name/nm0336770/', 'name: Lawrence Gray', '}', '{', '@type: Person', 'url: /name/nm0497344/', 'name: Gwen Lee', '}', '{', '@type: Person', 'url: /name/nm0836363/', 'name: Eddie Sturgis', '}']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0103639,Aladdin,90,"Adventure,Animation,Comedy",458814870.4599999,491574362.0,2487,21,2014-03-02,1465862.2059424915,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2019-01-01,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,24684,24684,Amadeus,160.0,"['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge']",['Milos Forman'],"Tyl Theatre, Plzen, Czech Republic",Amadeus: The Director's Cut,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",18000000.0,51973029.0,52066791.0,4,19 September 1984,tt0086879,Amadeus,160,"Biography,Drama,History",5242594.0,10759027.0,173,10,1999-12-12,227938.86956521732,43.21521739130434,0.6689130434782607,70.0,993.0,1984-01-01,4,Adventure,Family,Fantasy,Musical,Romance,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
14,23794,23794,Amazing Grace,118.0,"['Ioan Gruffudd', 'Albert Finney', 'Michael Gambon']",['Michael Apted'],"Ashridge Park, Little Gaddesden, Hertfordshire, England, UK",Amazing Grace,0.0,"['Biography', 'Drama', 'History', 'Music']",,21250683.0,32120360.0,2,23 February 2007,tt0071130,Amazing Grace,99,Comedy,5540127.0,19349430.0,116,24,2015-06-28,307784.83333333326,59.83944444444444,0.5707166666666668,197.0,1162.0,2007-01-01,2,Biography,Drama,History,Music,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15,25522,25522,American Buffalo,88.0,"['Dustin Hoffman', 'Dennis Franz', 'Sean Nelson']",['Michael Corrente'],"Pawtucket, Rhode Island, USA",American Buffalo,0.0,"['Biography', 'Drama', 'History', 'Romance']",,665450.0,665450.0,4,13 September 1996,tt0115530,American Buffalo,88,Drama,739550.0,2437093.0,8,20,2008-11-02,184887.5,50.83,0.521525,250.0,1018.0,1996-01-01,4,Biography,Drama,History,Romance,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16,26085,26085,American Psycho,101.0,"['Christian Bale', 'Justin Theroux', 'Josh Lucas']",['Mary Harron'],"Alley at 51 Nassau Street, New York, USA",American Psycho,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0000163/', 'name: Dustin Hoffman', '}', '{', '@type: Person', 'url: /name/nm0001240/', 'name: Dennis Franz', '}', '{', '@type: Person', 'url: /name/nm0625735/', 'name: Sean Nelson', '}']",7000000.0,15070285.0,34266564.0,4,14 April 2000,tt0144084,American Psycho,101,"Comedy,Crime,Drama",5627478.91,10659802.0,54,27,2016-03-27,511588.9918181818,78.2827272727273,0.8742090909090908,248.0,1031.0,2000-01-01,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25986,25986,Amour,127.0,"['Jean-Louis Trintignant', 'Emmanuelle Riva', 'Isabelle Huppert']",['Michael Haneke'],France,Amour,0.0,"['Comedy', 'Crime', 'Drama']",8900000.0,6739492.0,29664140.0,3,20 September 2012,tt0124279,The Ways of Women,94,Drama,1338399.0,3481781.0,17,31,2002-09-22,191199.8571428572,45.83142857142857,0.6288714285714285,86.25,961.0,2012-01-01,3,Comedy,Crime,Drama,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18,5214,5214,An American in Paris,114.0,"['Gene Kelly', 'Leslie Caron', 'Oscar Levant']",['Vincente Minnelli'],"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA",An American in Paris,0.0,"['Drama', 'Romance']",2723903.0,267824.0,272619.0,0,11 November 1951,tt0043278,An American in Paris,114,"Drama,Musical,Romance",84257200.0,118052015.0,615,29,2015-03-15,1027526.8292682926,95.54646341463408,0.8084353658536583,223.0,1676.658536585366,1951-01-01,0,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19,20414,20414,An Ideal Husband,97.0,"['Rupert Everett', 'Julianne Moore', 'Peter Vaughan']",['Oliver Parker'],"Leavesden Studios, Leavesden, Hertfordshire, England, UK",An Ideal Husband,2.0,"['Drama', 'Musical', 'Romance']",14000000.0,18542974.0,18542974.0,3,30 June 1999,tt0039485,An Ideal Husband,96,Comedy,7755341.0,2039185.0,307,7,1996-04-28,193883.525,35.03525,0.6420649999999999,55.0,1096.0,1999-01-01,3,Drama,Musical,Romance,,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
20,533,533,Anastasia,94.0,"['Meg Ryan', 'John Cusack', 'Christopher Lloyd']","['Don Bluth', 'Gary Goldman']","Fox Animation Studios - 2747 E. Camelback Road, Phoenix, Arizona, USA",The Music Box,2.0,"['Comedy', 'Romance']",50000000.0,58406347.0,139804348.0,1,21 November 1997,tt0048947,Anastasia,105,"Biography,Drama,History",93439878.63999996,117147893.0,808,34,2017-03-26,881508.2890566033,105.25273584905665,0.9166688679245278,309.57547169811323,1143.0,1997-01-01,1,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,497,497,Annie,118.0,"['Quvenzhané Wallis', 'Cameron Diaz', 'Jamie Foxx']",['Will Gluck'],"New York City, New York, USA",Annie,2.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical', 'Mystery', 'Romance']",65000000.0,85911262.0,136853506.0,2,19 December 2014,tt0083564,Annie,126,"Comedy,Drama,Family",71888793.0,103647604.0,726,52,1997-03-16,733559.112244898,74.16367346938773,0.7614836734693876,192.85714285714286,1565.7142857142858,2014-01-01,2,Animation,Adventure,Drama,Family,Fantasy,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
22,25496,25496,Assassins,132.0,"['Sylvester Stallone', 'Antonio Banderas', 'Julianne Moore']",['Richard Donner'],"Casino de Puerto Rico, Avenida Juan Ponce De León, San Juan, Puerto Rico",Assassins,0.0,"['Comedy', 'Drama', 'Family', 'Musical']",50000000.0,30303072.0,30303072.0,4,6 October 1995,tt0112401,Assassins,132,"Action,Crime,Thriller",6024383.0,7282369.0,101,26,2004-04-04,376523.9375,56.58625000000001,0.91409375,91.25,913.25,1995-01-01,4,Comedy,Drama,Family,Musical,,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
23,27009,27009,August: Osage County,121.0,"['Meryl Streep', 'Dermot Mulroney', 'Julia Roberts']",['John Wells'],"Oklahoma, USA",August: Osage County,2.0,"['Action', 'Crime', 'Thriller']",25000000.0,37738810.0,74188937.0,4,10 January 2014,tt1322269,August: Osage County,121,"Comedy,Drama",32835606.0,65696840.0,648,18,2007-11-04,381809.37209302327,68.29604651162792,0.6180930232558137,239.22093023255815,1076.0,2014-01-01,4,Action,Crime,Thriller,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0,0,Beauty and the Beast,129.0,"['Emma Watson', 'Dan Stevens', 'Luke Evans']",['Bill Condon'],"London, England, UK",Beauty and the Beast,2.0,"['Comedy', 'Drama']",160000000.0,504481165.0,1264064386.0,2,17 March 2017,tt0055781,Beauty and the Beast,77,"Family,Fantasy,Horror",429158458.0,425324962.0,5461,46,1994-03-13,621968.779710145,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,2017-01-01,2,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,25105,25105,Beetlejuice,92.0,"['Alec Baldwin', 'Geena Davis', 'Michael Keaton']",['Tim Burton'],"Masonic Hall, East Corinth, Vermont, USA",The Maitlands,0.0,"['Family', 'Fantasy', 'Musical', 'Romance']",15000000.0,74220408.0,74270074.0,2,30 March 1988,tt0094721,Beetlejuice,92,"Comedy,Fantasy",50765871.95,64088245.0,356,27,2019-03-31,1036038.2030612244,95.63734693877548,0.9264040816326528,275.0408163265306,1490.0816326530612,1988-01-01,2,Family,Fantasy,Musical,Romance,,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
26,25106,25106,Big,104.0,"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia']",['Penny Marshall'],"Garden State News, 666 Anderson Ave, Cliffside Park, New Jersey, USA",Big,2.0,"['Comedy', 'Fantasy']",18000000.0,115227281.0,151927281.0,2,3 June 1988,tt0094737,Big,104,"Comedy,Drama,Fantasy",9736877.0,0.0,193,22,1996-04-14,360625.07407407404,42.200740740740734,0.7384407407407407,70.0,1449.0,1988-01-01,2,Comedy,Fantasy,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,26606,26606,Big Fish,125.0,"['Ewan McGregor', 'Albert Finney', 'Billy Crudup']",['Tim Burton'],USA,Big Fish,1.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",70000000.0,66809693.0,123218424.0,3,9 January 2004,tt0319061,Big Fish,125,"Adventure,Drama,Fantasy",10858194.0,22314446.0,98,34,2013-09-08,638717.2941176471,73.51529411764706,0.8021176470588235,200.0,1398.0588235294117,2004-01-01,3,Comedy,Drama,Fantasy,Romance,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
28,25110,25110,Biloxi Blues,106.0,"['Matthew Broderick', 'Christopher Walken', 'Matt Mulhern']",['Mike Nichols'],"Frog Bayou, Arkansas, USA",Neil Simon's Biloxi Blues,0.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",20000000.0,43184798.0,51684798.0,3,25 March 1988,tt0094746,Biloxi Blues,106,"Comedy,Drama",10760653.0,0.0,448,0,1985-06-09,192154.5178571429,25.666607142857146,0.6859714285714282,,1336.0,1988-01-01,3,Adventure,Drama,Fantasy,Romance,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
29,25348,25348,Black and Blue,108.0,"['Naomie Harris', 'Tyrese Gibson', 'Frank Grillo']",['Deon Taylor'],"Algiers, New Orleans, Lousiana, USA",Exposure,0.0,"['Comedy', 'Drama']",12000000.0,22055313.0,22741061.0,4,25 October 2019,tt0211268,Black and Blue,\N,Adult,33601122.0,0.0,829,32,1989-01-01,311121.5,36.84759259259258,0.6822638888888891,,1586.0185185185185,2019-01-01,4,Comedy,Drama,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,26784,26784,Blackbird,99.0,"[""Mo'Nique"", 'Julian J. Walker', 'Kevin Allesee']",['Patrik-Ian Polk'],"Hattiesburg, Mississippi, USA",Чёрный дрозд,0.0,"['Action', 'Crime', 'Thriller']",,78400.0,78400.0,4,28 July 2015,tt0972546,Blackbird,104,Drama,7855670.52,16143108.0,108,37,2016-02-07,413456.3431578947,73.9605263157895,0.7352052631578949,248.0,1014.9473684210526,2015-01-01,4,Action,Crime,Thriller,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,20546,20546,Born Yesterday,100.0,"['Melanie Griffith', 'John Goodman', 'Don Johnson']",['Luis Mandoki'],"Los Angeles, California, USA",Born Yesterday,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm0594898/', 'name: Mo\\\\u0027Nique', '}', '{', '@type: Person', 'url: /name/nm6200770/', 'name: Julian J. Walker', '}', '{', '@type: Person', 'url: /name/nm2063324/', 'name: Kevin Allesee', '}', '{', '@type: Person', 'url: /name/nm0913460/', 'name: Isaiah Washington', '}']",,17952857.0,17952857.0,2,26 March 1993,tt0042276,Born Yesterday,103,"Comedy,Drama,Romance",5886627.0,10341166.0,226,41,1989-01-22,173136.08823529413,34.37911764705883,0.5434117647058823,225.0,1272.3235294117646,1993-01-01,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,26957,26957,Bright Star,119.0,"['Abbie Cornish', 'Ben Whishaw', 'Paul Schneider']",['Jane Campion'],"Elstree Studios, Borehamwood, Hertfordshire, England, UK",Bright Star,1.0,"['Comedy', 'Romance']",8500000.0,4444637.0,14374652.0,2,9 October 2009,tt0810784,Bright Star,119,"Biography,Drama,Romance",7474492.000000001,15880152.0,109,30,2016-02-28,415249.5555555556,66.97444444444444,0.7664999999999998,248.0,1046.0,2009-01-01,2,Comedy,Romance,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,24793,24793,Brighton Beach Memoirs,108.0,"['Blythe Danner', 'Jonathan Silverman', 'Stacey Glick']",['Gene Saks'],"14th Regiment Armory, 1402 8th Ave., Brooklyn, New York",Neil Simon's Brighton Beach Memoirs,0.0,"['Biography', 'Drama', 'Romance']",18000000.0,11957943.0,11957943.0,3,25 December 1986,tt0090774,Brighton Beach Memoirs,108,Comedy,5423483.0,3634353.0,401,25,1985-06-09,100434.87037037036,19.665370370370365,0.483122222222222,148.5,1352.9444444444443,1986-01-01,3,Biography,Drama,Romance,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,26346,26346,Bring It On,98.0,"['Kirsten Dunst', 'Eliza Dushku', 'Jesse Bradford']",['Peyton Reed'],"2002 Bruceala Ct, Cardiff, California, USA",Cheer Fever,0.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0001100/', 'name: Blythe Danner', '}', '{', '@type: Person', 'url: /name/nm0001738/', 'name: Jonathan Silverman', '}', '{', '@type: Person', 'url: /name/nm0322778/', 'name: Stacey Glick', '}', '{', '@type: Person', 'url: /name/nm0910610/', 'name: Lisa Waltz', '}']",11000000.0,68379000.0,90449929.0,3,25 August 2000,tt0204946,Bring It On,98,"Comedy,Romance,Sport",11410177.0,27561576.0,171,21,2012-07-15,456407.08,62.5004,0.7112959999999999,207.6,1330.96,2000-01-01,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6198,6198,Brooklyn,117.0,"['Saoirse Ronan', 'Emory Cohen', 'Domhnall Gleeson']",['John Crowley'],Ireland,Brooklyn,3.0,"['Comedy', 'Romance', 'Sport']",11000000.0,38322743.0,62076141.0,3,25 November 2015,tt1458730,The Gentle Art of Making Friends,80,"Comedy,Crime",10108600.0,27950693.0,284,27,2004-09-26,252715.0,51.08874999999999,0.6068325000000001,96.0,1044.0,2015-01-01,3,Comedy,Romance,Sport,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
36,25552,25552,Buddy,84.0,"['Rene Russo', 'Robbie Coltrane', 'Alan Cumming']",['Caroline Thompson'],"Los Angeles Zoo &amp; Botanical Gardens, Griffith Park - 5333 Zoo Dr, Los Angeles, California, USA",Buddy,0.0,"['Drama', 'Romance']",25000000.0,10113400.0,10113400.0,2,6 June 1997,tt0118787,Buddy,84,"Adventure,Comedy,Drama",7085959.0,0.0,225,15,1990-10-28,236198.63333333327,34.74033333333333,0.5876399999999999,,1463.0,1997-01-01,2,Drama,Romance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37,25489,25489,Bullets Over Broadway,98.0,"['John Cusack', 'Dianne Wiest', 'Jennifer Tilly']",['Woody Allen'],"110th Street, Manhattan, New York City, New York, USA",Bullets Over Broadway,0.0,"['Adventure', 'Comedy', 'Drama', 'Family']",20000000.0,13383747.0,13383747.0,4,24 February 1995,tt0109348,Bullets Over Broadway,98,"Comedy,Crime",18176367.0,35585580.0,156,33,2014-03-16,757348.625,80.34291666666667,0.7381624999999999,252.0,1630.0,1995-01-01,4,Adventure,Comedy,Drama,Family,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
38,5157,5157,Bye Bye Birdie,112.0,"['Dick Van Dyke', 'Ann-Margret', 'Janet Leigh']",['George Sidney'],"Joseph Le Conte Middle School, Hollywood, California, USA",Bye Bye Birdie,2.0,"['Comedy', 'Crime']",,13129412.0,,0,27 May 1963,tt0056891,Bye Bye Birdie,112,"Comedy,Musical",11485459.0,19452830.0,117,40,2009-09-13,574272.95,75.14500000000002,0.948385,,1025.85,1963-01-01,0,Comedy,Crime,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20648,20648,Carrie,100.0,"['Chloë Grace Moretz', 'Julianne Moore', 'Gabriella Wilde']",['Kimberly Peirce'],"Pinewood Toronto Studios, Port Lands, Toronto, Ontario, Canada",Carrie,0.0,"['Comedy', 'Musical']",30000000.0,35266619.0,84790678.0,4,18 October 2013,tt0044486,Carrie,118,"Drama,Romance",341396.0,0.0,5,16,1988-05-01,113798.66666666669,19.243333333333336,0.7132666666666667,,1202.0,2013-01-01,4,Comedy,Musical,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,25237,25237,Catch Me If You Can,141.0,"['Leonardo DiCaprio', 'Tom Hanks', 'Christopher Walken']",['Steven Spielberg'],"2186 East Crary Street, Altadena, California, USA",Catch Me If You Can,2.0,"['Drama', 'Horror']",52000000.0,164615351.0,352114312.0,3,25 December 2002,tt0097029,Catch Me If You Can,106,"Action,Comedy,Drama",16863570.0,32615900.0,166,32,2011-03-13,648598.8461538461,69.52000000000001,0.8614384615384615,200.0,1422.0,2002-01-01,3,Drama,Horror,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
41,398,398,Cats,110.0,"['James Corden', 'Judi Dench', 'Jason Derulo']",['Tom Hooper'],"Warner Bros. Studios, Leavesden, Hertfordshire, England, UK",Cats,1.0,"['Biography', 'Crime', 'Drama']",95000000.0,27166770.0,73834284.0,2,20 December 2019,tt0173714,Cats,120,Musical,407831913.0,231695656.0,6969,16,1985-06-09,466626.9027459954,47.33935926773453,0.8475453089244848,97.70254957507082,1472.533180778032,2019-01-01,2,Biography,Crime,Drama,,,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
42,25366,25366,Chaplin,143.0,"['Robert Downey Jr.', 'Geraldine Chaplin', 'Paul Rhys']",['Richard Attenborough'],"Los Angeles Theatre - 615 S. Broadway, Downtown, Los Angeles, California, USA",Chaplin,3.0,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']",31000000.0,9493259.0,9493259.0,3,8 January 1993,tt0103939,Chaplin,143,"Biography,Comedy,Drama",8518390.0,19379504.0,135,24,2012-08-26,425919.5,72.1605,0.70998,193.5,1045.0,1993-01-01,3,Comedy,Drama,Family,Fantasy,Musical,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
