,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,BWAY_relative_gross,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,0,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
458,458.0,The 39 Steps,93.0,"['Kenneth More', 'Taina Elg', 'Brenda de Banzie']",['Ralph Thomas'],The 39 Steps,0.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",14644326.490570694,43540071.5092492,71226039.58585598,0.0,13 March 1959,tt0026029,The 39 Steps,86,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",22104342.0,53756193.0,771.0,23.0,2008-01-06 00:00:00,57.376900000000006,0.7201029999999995,187.8925,679.24,1959-01-01 00:00:00,0.0,0.4111961946412388,Comedy,Crime,Drama,Mystery,Thriller,,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
459,459.0,The Addams Family,99.0,"['Anjelica Huston', 'Raul Julia', 'Christopher Lloyd']",['Barry Sonnenfeld'],The Addams Family,1.0,"['Comedy', 'Fantasy']",30000000.0,113502426.0,191502426.0,3.0,22 November 1991,tt0101272,The Addams Family,99,"['Comedy', 'Fantasy']",86677092.0,132919780.0,722.0,35.0,2010-03-14 00:00:00,92.39231578947373,0.8010715789473681,300.0,1519.0,1991-01-01 00:00:00,3.0,0.6521007783792601,Comedy,Fantasy,,,,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
460,460.0,The Adventures of Tom Sawyer,91.0,"['Tommy Kelly', 'Jackie Moran', 'Ann Gillis']",['Norman Taurog'],Las aventuras de Tom Sawyer,1.0,"['Adventure', 'Drama', 'Family']",15252920.89486614,31859879.69172732,57304935.38751314,0.0,11 February 1938,tt0029844,The Adventures of Tom Sawyer,91,"['Adventure', 'Drama', 'Family']",2211829.0,5303623.0,21.0,34.0,2001-04-01 00:00:00,33.87428571428571,0.6920285714285714,85.0,1702.0,1938-01-01 00:00:00,0.0,0.4170411433844374,Adventure,Drama,Family,,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
461,461.0,The Apple Tree,104.68075917588848,,,,0.061133131472278834,['nan'],15244961.626317965,32779739.3150427,58702688.12610383,0.0,,tt3040376,The Apple Tree,\N,,4777523.0,9587820.0,99.0,18.0,2006-12-03 00:00:00,54.36733333333334,0.7466533333333333,111.25,1004.8666666666667,1984-01-01 00:00:00,0.0,0.4982908523522552,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,462.0,The Audience,95.0,"['Jay Ben Markson', 'Kati McCarron', 'Rachel Powers']",['Rory Gory'],The Audience,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm5779174/', 'name: Jay Ben Markson', '}', '{', '@type: Person', 'url: /name/nm5141613/', 'name: Kati McCarron', '}', '{', '@type: Person', 'url: /name/nm2343544/', 'name: Rachel Powers', '}', '{', '@type: Person', 'url: /name/nm5779175/', 'name: Adam Santaniello', '}']",15839344.67924448,33591023.43717413,64470636.81700279,0.0,27 March 2014,tt3030790,The Audience,95,"['actor: [', '{', '@type: Person', 'url: /name/nm5779174/', 'name: Jay Ben Markson', '}', '{', '@type: Person', 'url: /name/nm5141613/', 'name: Kati McCarron', '}', '{', '@type: Person', 'url: /name/nm2343544/', 'name: Rachel Powers', '}', '{', '@type: Person', 'url: /name/nm5779175/', 'name: Adam Santaniello', '}']",22072987.0,20413658.0,114.0,22.0,2015-02-15 00:00:00,150.5255,1.008465,317.0,1069.0,2014-01-01 00:00:00,0.0,1.0812852356005964,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,463.0,The Best Man,120.0,"['Richard Coyle', 'Keeley Hawes', 'Toby Stephens']",['Alex Pillai'],Bestman,0.0,"['Drama', 'Romance', 'Thriller']",15269133.74761543,39083734.64525493,68875405.42849068,0.0,20 March 2006,tt0009922,The Best Man,60,"['Drama', 'Romance', 'Thriller']",24328421.0,39870779.0,306.0,46.0,2000-09-10 00:00:00,81.29954545454544,0.7501113636363637,167.04545454545453,1138.7954545454545,2006-01-01 00:00:00,0.0,0.6101817323408705,Drama,Romance,Thriller,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
464,464.0,The Big Knife,111.0,"['Jack Palance', 'Ida Lupino', 'Wendell Corey']",['Robert Aldrich'],The Big Knife,0.0,"['Crime', 'Drama', 'Film-Noir']",423000.0,17016134.809094816,12371203.229135633,0.0,25 November 1955,tt0047880,The Big Knife,111,"['Crime', 'Drama', 'Film-Noir']",2337664.0,5883275.0,56.0,29.0,2013-03-24 00:00:00,51.26090909090909,0.7263181818181818,,740.0,1955-01-01 00:00:00,0.0,0.397340596861442,Crime,Drama,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
465,465.0,The Blue Room,104.41564891303915,"['Wolf Danny Homann', 'Dominik Puhl']",['Dominik Graf'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm7522509/', 'name: Wolf Danny Homann', '}', '{', '@type: Person', 'url: /name/nm8417610/', 'name: Dominik Puhl', '}']",15273671.346447712,32478483.0074158,58441763.67728721,0.0,15 February 2016,tt2626772,The Blue Room,\N,"['actor: [', '{', '@type: Person', 'url: /name/nm7522509/', 'name: Wolf Danny Homann', '}', '{', '@type: Person', 'url: /name/nm8417610/', 'name: Dominik Puhl', '}']",4589721.0,8490614.0,81.0,15.0,1998-11-29 00:00:00,44.95714285714285,0.9963142857142858,60.0,1059.0,2016-01-01 00:00:00,0.0,0.5405640864135385,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,466.0,The Book of Mormon,96.13399315701595,,,,0.029926593354928418,['nan'],30878238.67952364,119699671.04164152,314342071.288123,0.0,,tt2058092,The Book of Mormon,\N,,656783848.4399999,606418886.0,3730.0,28.0,2011-02-27 00:00:00,160.3692978723404,1.0231825531914889,469.28571428571433,1061.872340425532,1984-01-01 00:00:00,0.0,1.0830530902033944,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,467.0,The Boys from Syracuse,73.0,"['Allan Jones', 'Irene Hervey', 'Martha Raye']",['A. Edward Sutherland'],Grabbarna från Syrakusa,2.0,"['Comedy', 'Musical']",15273376.44429731,32047182.83193216,57756024.70675887,0.0,27 February 1965,tt0032276,The Boys from Syracuse,73,"['Comedy', 'Musical']",3286075.0,6434670.0,73.0,29.0,2002-07-28 00:00:00,48.32769230769231,0.9177076923076922,90.0,728.0,1965-01-01 00:00:00,0.0,0.5106827545157716,Comedy,Musical,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
468,468.0,The Boys in the Band,121.0,"['Jim Parsons', 'Zachary Quinto', 'Matt Bomer']",['Joe Mantello'],The Boys in the Band,0.0,"['contentRating: R', 'actor:', '{', '@type: Person', 'url: /name/nm1433588/', 'name: Jim Parsons', '}', '{', '@type: Person', 'url: /name/nm0704270/', 'name: Zachary Quinto', '}', '{', '@type: Person', 'url: /name/nm0093589/', 'name: Matt Bomer', '}', '{', '@type: Person', 'url: /name/nm0710330/', 'name: Andrew Rannells', '}']",15655978.273692856,32743909.118351866,61745382.08874697,4.0,30 September 2020,tt0065488,The Boys in the Band,118,"['contentRating: R', 'actor: [', '{', '@type: Person', 'url: /name/nm1433588/', 'name: Jim Parsons', '}', '{', '@type: Person', 'url: /name/nm0704270/', 'name: Zachary Quinto', '}', '{', '@type: Person', 'url: /name/nm0093589/', 'name: Matt Bomer', '}', '{', '@type: Person', 'url: /name/nm0710330/', 'name: Andrew Rannells', '}']",14943569.64,14233662.0,84.0,35.0,2018-05-06 00:00:00,160.284,1.0120200000000001,390.6,774.0,2020-01-01 00:00:00,4.0,1.0498752633018826,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,469.0,The Bridges of Madison County,135.0,"['Clint Eastwood', 'Meryl Streep', 'Annie Corley']",['Clint Eastwood'],The Bridges of Madison County,1.0,"['Drama', 'Romance']",24000000.0,71516617.0,182016617.0,3.0,2 June 1995,tt0112579,The Bridges of Madison County,135,"['Drama', 'Romance']",6729931.0,17361030.0,100.0,37.0,2014-01-19 00:00:00,67.01000000000002,0.7327555555555556,223.0,1019.0,1995-01-01 00:00:00,3.0,0.387645836681349,Drama,Romance,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
470,470.0,The Caine Mutiny Court-Martial,100.0,"['Eric Bogosian', 'Jeff Daniels', 'Brad Davis']",['Robert Altman'],Herman Wouk's The Caine Mutiny Court-Martial,0.0,"['Drama', 'War']",15232275.514817845,31610345.709858764,56753792.48410216,2.0,8 May 1988,tt0094826,The Caine Mutiny Court-Martial,100,"['Drama', 'War']",945803.0,3874205.0,17.0,27.0,2006-04-16 00:00:00,49.11333333333334,0.4181333333333334,176.25,1079.0,1988-01-01 00:00:00,2.0,0.24412827922115635,Drama,War,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
471,471.0,The Caretaker,120.0,"['Kenneth Cranham', 'Warren Mitchell', 'Jonathan Pryce']",['Kenneth Ives'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0186469/', 'name: Kenneth Cranham', '}', '{', '@type: Person', 'url: /name/nm0593803/', 'name: Warren Mitchell', '}', '{', '@type: Person', 'url: /name/nm0000596/', 'name: Jonathan Pryce', '}']",15340500.587296858,31241303.73780849,56985068.08307298,0.0,7 June 1981,tt0058164,The Guest,105,"['actor: [', '{', '@type: Person', 'url: /name/nm0186469/', 'name: Kenneth Cranham', '}', '{', '@type: Person', 'url: /name/nm0593803/', 'name: Warren Mitchell', '}', '{', '@type: Person', 'url: /name/nm0000596/', 'name: Jonathan Pryce', '}']",2541829.0,3386190.0,108.0,42.0,1986-01-12 00:00:00,31.83250000000001,0.6732199999999999,66.25,706.7,1981-01-01 00:00:00,0.0,0.7506457109612868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,472.0,The Cemetery Club,106.0,"['Ellen Burstyn', 'Olympia Dukakis', 'Diane Ladd']",['Bill Duke'],Looking for a Live One,0.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0000995/', 'name: Ellen Burstyn', '}', '{', '@type: Person', 'url: /name/nm0001156/', 'name: Olympia Dukakis', '}', '{', '@type: Person', 'url: /name/nm0002663/', 'name: Diane Ladd', '}', '{', '@type: Person', 'url: /name/nm0000732/', 'name: Danny Aiello', '}']",6583877.1648370875,6011745.0,6011745.0,3.0,12 February 1993,tt0106536,The Cemetery Club,107,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0000995/', 'name: Ellen Burstyn', '}', '{', '@type: Person', 'url: /name/nm0001156/', 'name: Olympia Dukakis', '}', '{', '@type: Person', 'url: /name/nm0002663/', 'name: Diane Ladd', '}', '{', '@type: Person', 'url: /name/nm0000732/', 'name: Danny Aiello', '}']",363036.0,0.0,56.0,10.0,1990-05-06 00:00:00,10.232222222222225,0.5159333333333334,,1090.0,1993-01-01 00:00:00,3.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,473.0,The Chairs,45.0,"['Beatrix Lehmann', 'Cyril Cusack', 'Barry Letts']",Not found,Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0499672/', 'name: Beatrix Lehmann', '}', '{', '@type: Person', 'url: /name/nm0159258/', 'name: Cyril Cusack', '}', '{', '@type: Person', 'url: /name/nm0504818/', 'name: Barry Letts', '}']",15298672.18561058,31352508.23247703,56845874.70803967,0.0,8 June 1962,tt6191056,The Chairs,45,"['actor: [', '{', '@type: Person', 'url: /name/nm0499672/', 'name: Beatrix Lehmann', '}', '{', '@type: Person', 'url: /name/nm0159258/', 'name: Cyril Cusack', '}', '{', '@type: Person', 'url: /name/nm0504818/', 'name: Barry Letts', '}']",1830517.0,3425244.0,74.0,10.0,1998-03-29 00:00:00,37.533333333333346,0.7143416666666665,60.0,805.0,1962-01-01 00:00:00,0.0,0.5344194457387561,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,474.0,The Cherry Orchard,130.0,"['Judi Dench', 'Bill Paterson', 'Anton Lesser']",['Richard Eyre'],O Jardim das Cerejeiras,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001132/', 'name: Judi Dench', '}', '{', '@type: Person', 'url: /name/nm0665473/', 'name: Bill Paterson', '}', '{', '@type: Person', 'url: /name/nm0504320/', 'name: Anton Lesser', '}', '{', '@type: Person', 'url: /name/nm0910040/', 'name: Harriet Walter', '}']",15246722.217378398,32739129.71830101,58651607.47942551,0.0,13 October 1981,tt0144134,The Cherry Orchard,141,"['actor: [', '{', '@type: Person', 'url: /name/nm0001132/', 'name: Judi Dench', '}', '{', '@type: Person', 'url: /name/nm0665473/', 'name: Bill Paterson', '}', '{', '@type: Person', 'url: /name/nm0504320/', 'name: Anton Lesser', '}', '{', '@type: Person', 'url: /name/nm0910040/', 'name: Harriet Walter', '}']",4699477.8,9415196.0,69.0,36.0,1997-11-02 00:00:00,68.96214285714285,0.8144785714285715,216.6,829.5714285714287,1981-01-01 00:00:00,0.0,0.499137543180195,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,475.0,The Children,115.0,"['Ben Kingsley', 'Kim Novak', 'Siri Neal']",['Tony Palmer'],Dzieci,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001426/', 'name: Ben Kingsley', '}', '{', '@type: Person', 'url: /name/nm0001571/', 'name: Kim Novak', '}', '{', '@type: Person', 'url: /name/nm0623674/', 'name: Siri Neal', '}', '{', '@type: Person', 'url: /name/nm0001036/', 'name: Geraldine Chaplin', '}']",15219971.401663166,32193223.13064197,57584738.64250347,0.0,18 May 1990,tt0080527,The Children,93,"['actor: [', '{', '@type: Person', 'url: /name/nm0001426/', 'name: Ben Kingsley', '}', '{', '@type: Person', 'url: /name/nm0001571/', 'name: Kim Novak', '}', '{', '@type: Person', 'url: /name/nm0623674/', 'name: Siri Neal', '}', '{', '@type: Person', 'url: /name/nm0001036/', 'name: Geraldine Chaplin', '}']",2390091.7,6503844.0,63.0,15.0,2017-12-03 00:00:00,57.377,0.8203299999999999,199.0,650.0,1990-01-01 00:00:00,0.0,0.3674890879916554,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476.0,The Circle,103.0,"['Angela Bettis', 'Scott Cohen', 'Henry Czerny']",['Yuri Zeltser'],Gyilkos kör,0.0,"['Drama', 'Mystery', 'Thriller']",15549236.711508585,30015755.09928709,56616924.47185381,0.0,11 August 2006,tt0015684,The Circle,71,"['Drama', 'Mystery', 'Thriller']",4075985.0,0.0,208.0,8.0,1989-11-19 00:00:00,27.08481481481481,0.6229703703703704,,1120.0,2006-01-01 00:00:00,0.0,inf,Drama,Mystery,Thriller,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
477,477.0,The Civil War,90.0,['Jack Hanrahan'],['Tom James'],Not found,0.0,"['Documentary', 'History', 'War']",15174914.973684095,32945478.98617555,58437126.92923339,0.0,1991,tt8152660,The Civil War,90,"['Documentary', 'History', 'War']",3524775.0,9555732.0,61.0,35.0,1999-03-28 00:00:00,43.115,0.502875,75.0,1698.0,1991-01-01 00:00:00,0.0,0.36886499119062777,Documentary,History,War,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
478,478.0,The Color Purple,154.0,"['Danny Glover', 'Whoopi Goldberg', 'Oprah Winfrey']",['Steven Spielberg'],Moon Song,11.0,"['contentRating: PG-13', 'actor:', '{', '@type: Person', 'url: /name/nm0000418/', 'name: Danny Glover', '}', '{', '@type: Person', 'url: /name/nm0000155/', 'name: Whoopi Goldberg', '}', '{', '@type: Person', 'url: /name/nm0001856/', 'name: Oprah Winfrey', '}', '{', '@type: Person', 'url: /name/nm0001923/', 'name: Margaret Avery', '}']",15000000.0,98467863.0,98467863.0,3.0,7 February 1986,tt0088939,The Color Purple,154,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0000418/', 'name: Danny Glover', '}', '{', '@type: Person', 'url: /name/nm0000155/', 'name: Whoopi Goldberg', '}', '{', '@type: Person', 'url: /name/nm0001856/', 'name: Oprah Winfrey', '}', '{', '@type: Person', 'url: /name/nm0001923/', 'name: Margaret Avery', '}']",147709700.89999998,200764487.0,1352.0,63.0,2005-11-06 00:00:00,82.04718232044198,0.8501044198895037,218.16298342541438,1478.0552486187844,1986-01-01 00:00:00,3.0,0.7357362006956937,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479.0,The Comedy of Errors,138.0,"['Geordie Johnson', 'Keith Dinicol', 'Nicholas Pennell']",['Richard Monette'],Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0425132/', 'name: Geordie Johnson', '}', '{', '@type: Person', 'url: /name/nm0227711/', 'name: Keith Dinicol', '}', '{', '@type: Person', 'url: /name/nm0672077/', 'name: Nicholas Pennell', '}', '{', '@type: Person', 'url: /name/nm0088227/', 'name: James Blendick', '}']",15373290.174741475,30449005.044269346,55976716.53294768,0.0,Not found,tt0077359,The Comedy of Errors,130,"['actor: [', '{', '@type: Person', 'url: /name/nm0425132/', 'name: Geordie Johnson', '}', '{', '@type: Person', 'url: /name/nm0227711/', 'name: Keith Dinicol', '}', '{', '@type: Person', 'url: /name/nm0672077/', 'name: Nicholas Pennell', '}', '{', '@type: Person', 'url: /name/nm0088227/', 'name: James Blendick', '}']",980176.0,0.0,65.0,23.0,1987-05-17 00:00:00,17.17,0.6204363636363636,,1087.0,1984-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,480.0,The Constant Wife,104.67232142071569,['Lionel Belmore'],Not found,Not found,0.0,['Not found'],15342802.42924286,31496215.95406309,57406405.67160252,0.0,Not found,tt0023903,The Constant Wife,\N,Not found,3365506.0,4626250.0,77.0,23.0,2005-05-29 00:00:00,52.92307692307693,0.8544538461538462,86.25,740.0,1984-01-01 00:00:00,0.0,0.727480356660362,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,481.0,The Country Girl,104.2571024450141,"['Faye Dunaway', 'Dick Van Dyke', 'Ken Howard']","['Gary Halvorson', 'Michael Montel']",Not found,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0001159/', 'name: Faye Dunaway', '}', '{', '@type: Person', 'url: /name/nm0001813/', 'name: Dick Van Dyke', '}', '{', '@type: Person', 'url: /name/nm0397432/', 'name: Ken Howard', '}', '{', '@type: Person', 'url: /name/nm0168642/', 'name: George Coe', '}']",15248599.979656855,33139335.38329433,59300005.01829632,0.0,Not found,tt0046874,The Country Girl,104,"['actor: [', '{', '@type: Person', 'url: /name/nm0001159/', 'name: Faye Dunaway', '}', '{', '@type: Person', 'url: /name/nm0001813/', 'name: Dick Van Dyke', '}', '{', '@type: Person', 'url: /name/nm0397432/', 'name: Ken Howard', '}', '{', '@type: Person', 'url: /name/nm0168642/', 'name: George Coe', '}']",5949235.0,11341715.0,97.0,25.0,2008-04-06 00:00:00,73.7475,0.6180499999999999,299.53125,1095.1875,1984-01-01 00:00:00,0.0,0.5245445684360787,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,482.0,The Crucible,135.0,"['George C. Scott', 'Colleen Dewhurst', 'Melvyn Douglas']",['Alex Segal'],Not found,3.0,"['Drama', 'History']",15407455.451110005,36669589.62466514,66092604.71670277,0.0,4 May 1967,tt0003804,The Crucible,\N,"['Drama', 'History']",20530170.8,30003122.0,257.0,74.0,1991-11-24 00:00:00,69.92090909090908,0.8510636363636365,278.64864864864865,1072.9318181818182,1967-01-01 00:00:00,0.0,0.6842678171958237,Drama,History,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
483,483.0,The Curious Incident of the Dog in the Night-Time,101.7049170176138,,,,0.09702587463253964,['nan'],15778798.113212787,49218956.59684962,88780865.29042767,0.0,,tt9281458,The Curious Incident of the Dog in the Night-Time,\N,,67529413.10999998,94075002.0,791.0,23.0,2014-09-14 00:00:00,93.95029126213592,0.8515747572815534,218.02912621359226,1018.0,1984-01-01 00:00:00,0.0,0.7178252636125374,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,484.0,The Deep Blue Sea,100.0,"['Vivien Leigh', 'Kenneth More', 'Eric Portman']",['Anatole Litvak'],The Deep Blue Sea,2.0,"['Drama', 'Romance']",15307311.338252898,31130515.44001178,56559213.07313441,0.0,1 November 1955,tt0047978,The Deep Blue Sea,100,"['Drama', 'Romance']",1379259.0,2470050.0,61.0,29.0,1998-03-01 00:00:00,36.018333333333345,0.8510333333333334,55.0,499.0,1955-01-01 00:00:00,0.0,0.5583931499362361,Drama,Romance,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
485,485.0,The Devil's Disciple,120.0,"['Daphne Arthur', 'Douglas Bradley-Smith', 'Erik Chitty']",Not found,Not found,0.0,"['contentRating: Not Rated', 'actor:', '{', '@type: Person', 'url: /name/nm0037746/', 'name: Daphne Arthur', '}', '{', '@type: Person', 'url: /name/nm0103436/', 'name: Douglas Bradley-Smith', '}', '{', '@type: Person', 'url: /name/nm0158364/', 'name: Erik Chitty', '}', '{', '@type: Person', 'url: /name/nm0189972/', 'name: Andrew Cruickshank', '}']",15368611.608206086,30460525.48162627,55959692.83767396,0.0,26 July 1949,tt0016785,The Devil's Disciple,\N,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm0037746/', 'name: Daphne Arthur', '}', '{', '@type: Person', 'url: /name/nm0103436/', 'name: Douglas Bradley-Smith', '}', '{', '@type: Person', 'url: /name/nm0158364/', 'name: Erik Chitty', '}', '{', '@type: Person', 'url: /name/nm0189972/', 'name: Andrew Cruickshank', '}']",897856.0,0.0,113.0,27.0,1988-10-23 00:00:00,15.769444444444444,0.6551388888888889,,604.0,1949-01-01 00:00:00,0.0,inf,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,486.0,The Diary of Anne Frank,124.0,"['Diana Davila', 'Max von Sydow', 'Viveca Lindfors']",['Alex Segal'],Anne Frank naplója,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0204050/', 'name: Diana Davila', '}', '{', '@type: Person', 'url: /name/nm0001884/', 'name: Max von Sydow', '}', '{', '@type: Person', 'url: /name/nm0511798/', 'name: Viveca Lindfors', '}', '{', '@type: Person', 'url: /name/nm0081338/', 'name: Peter Beiger', '}']",15225656.258690672,33375768.62882997,59501680.6437154,0.0,26 November 1967,tt0052738,The Diary of Anne Frank,180,"['actor: [', '{', '@type: Person', 'url: /name/nm0204050/', 'name: Diana Davila', '}', '{', '@type: Person', 'url: /name/nm0001884/', 'name: Max von Sydow', '}', '{', '@type: Person', 'url: /name/nm0511798/', 'name: Viveca Lindfors', '}', '{', '@type: Person', 'url: /name/nm0081338/', 'name: Peter Beiger', '}']",6086337.0,12198005.0,221.0,15.0,1997-11-23 00:00:00,38.373000000000005,0.6782700000000002,60.0,985.0,1967-01-01 00:00:00,0.0,0.4989616744705384,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,487.0,The Dinner Party,116.0,"['Jeremy London', 'Bill Sage', 'Miles Doleac']",['Miles Doleac'],The Dinner Party,0.0,"['Horror', 'Thriller']",15368878.613453304,34809139.01537382,62853294.93412752,0.0,9 June 2020,tt0251667,The Dinner Party,\N,"['Horror', 'Thriller']",13974313.0,20697486.0,364.0,20.0,2000-10-08 00:00:00,47.80562499999999,0.7412479166666667,67.91666666666667,1025.0,2020-01-01 00:00:00,0.0,0.6751695833977132,Horror,Thriller,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
488,488.0,The Drowsy Chaperone,101.12374823297004,,,,0.10865245182253536,['nan'],15398302.437615553,51064406.48180416,88836176.08129871,0.0,,tt2298262,The Drowsy Chaperone,\N,,63565088.0,98398500.0,674.0,32.0,2006-04-09 00:00:00,70.65582417582421,0.7428725274725274,249.3543956043956,1575.8131868131866,1984-01-01 00:00:00,0.0,0.6459965141745047,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,489.0,The Elephant Man,90.0,"['Philip Anglim', 'Kevin Conway', 'Penny Fuller']",['Jack Hofsiss'],ABC Theatre of the Month: The Elephant Man,1.0,"['Biography', 'Drama']",15557543.951002693,34011184.11089185,63011438.81601344,2.0,4 January 1982,tt0080678,The Elephant Man,124,"['Biography', 'Drama']",16291917.0,19110954.0,140.0,58.0,2002-03-31 00:00:00,112.2053846153846,0.820123076923077,212.71153846153842,890.9230769230769,1982-01-01 00:00:00,2.0,0.8524910373391092,Biography,Drama,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490,490.0,The Encounter,85.0,"['Bruce Marchiano', 'Steve Borden', 'Jaci Velasquez']",['David A.R. White'],The Encounter,0.0,"['actor:', '{', '@type: Person', 'url: /name/nm0545622/', 'name: Bruce Marchiano', '}', '{', '@type: Person', 'url: /name/nm0096165/', 'name: Steve Borden', '}', '{', '@type: Person', 'url: /name/nm1100853/', 'name: Jaci Velasquez', '}', '{', '@type: Person', 'url: /name/nm3489759/', 'name: Jamie Nieto', '}']",15162131.92313503,33333206.97781137,58955192.87279388,0.0,3 May 2011,tt1663680,The Encounter,85,"['actor: [', '{', '@type: Person', 'url: /name/nm0545622/', 'name: Bruce Marchiano', '}', '{', '@type: Person', 'url: /name/nm0096165/', 'name: Steve Borden', '}', '{', '@type: Person', 'url: /name/nm1100853/', 'name: Jaci Velasquez', '}', '{', '@type: Person', 'url: /name/nm3489759/', 'name: Jamie Nieto', '}']",4370569.8100000005,11251074.0,117.0,11.0,2016-09-25 00:00:00,65.40249999999999,0.6909000000000001,223.0,756.375,2011-01-01 00:00:00,0.0,0.3884580094309219,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,491.0,The Father,104.37737806538156,"['John Napier Adams', 'Suchorita', 'Bulbul Ahmed']",['Kazi Hayat'],Not found,0.0,"['Drama', 'Family']",15262406.072566152,32622004.1316646,58584261.40772034,0.0,1979,tt10272386,The Father,97,"['Drama', 'Family']",4739488.8,9041600.0,130.0,55.0,1995-12-17 00:00:00,51.99250000000001,0.8458625000000001,55.0,580.7916666666666,1979-01-01 00:00:00,0.0,0.5241869580605203,Drama,Family,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
